district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,PvdD,PvdD,2046,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,BBB,BBB,1970,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,CU,CU,1459,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,50PLUS,50PLUS,1020,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,Volt,Volt,861,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,FNP,FNP,783,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,DENK,DENK,689,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,SGP,SGP,406,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,NSC,NSC,400,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,BIJ1,BIJ1,231,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,Vrede voor Dieren,Vrede voor Dieren,186,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,BVNL,BVNL,181,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,Piratenpartij,Piratenpartij,115,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,LP,LP,63,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,12,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Leeuwarden,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,100119,77895,498,78393,78.3,38948,0,first,,,Vrij Verbond,Vrij Verbond,10,Netherlands,NL_GM0080,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,PVV,PVV,3192,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,CDA,CDA,2190,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,VVD,VVD,2117,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,D66,D66,1991,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,GL-PvdA,GL-PvdA,1880,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,FVD,FVD,1394,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,BBB,BBB,1277,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,JA21,JA21,894,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,SP,SP,405,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,CU,CU,342,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,50PLUS,50PLUS,282,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,PvdD,PvdD,262,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,SGP,SGP,188,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,FNP,FNP,138,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,Volt,Volt,79,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,NSC,NSC,75,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,BVNL,BVNL,46,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,Vrede voor Dieren,Vrede voor Dieren,42,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,DENK,DENK,21,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,BIJ1,BIJ1,20,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,Piratenpartij,Piratenpartij,15,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,LP,LP,14,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Ooststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,20906,16868,104,16972,81.18,8435,0,first,,,Vrij Verbond,Vrij Verbond,4,Netherlands,NL_GM0085,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,PVV,PVV,3201,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,CDA,CDA,2842,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,D66,D66,2463,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,GL-PvdA,GL-PvdA,2418,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,VVD,VVD,2352,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,FVD,FVD,1420,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,BBB,BBB,1281,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,JA21,JA21,1108,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,CU,CU,727,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,SP,SP,428,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,SGP,SGP,369,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,FNP,FNP,330,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,PvdD,PvdD,244,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,50PLUS,50PLUS,239,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,Volt,Volt,115,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,NSC,NSC,90,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,BVNL,BVNL,57,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,DENK,DENK,28,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,LP,LP,23,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,Vrede voor Dieren,Vrede voor Dieren,17,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,Piratenpartij,Piratenpartij,14,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,BIJ1,BIJ1,10,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,Vrij Verbond,Vrij Verbond,4,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Opsterland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,24068,19783,95,19878,82.59,9892,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,3,Netherlands,NL_GM0086,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,GL-PvdA,GL-PvdA,230,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,D66,D66,214,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,CDA,CDA,152,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,VVD,VVD,120,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,PVV,PVV,93,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,PvdD,PvdD,47,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,CU,CU,34,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,JA21,JA21,32,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,BBB,BBB,31,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,SP,SP,30,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,FVD,FVD,16,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,Volt,Volt,15,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,50PLUS,50PLUS,9,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,NSC,NSC,5,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,BIJ1,BIJ1,4,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,Vrede voor Dieren,Vrede voor Dieren,4,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,SGP,SGP,3,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,FNP,FNP,2,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Schiermonnikoog,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,GL-PvdA,GL-PvdA,792,1042,8,1050,132.58,522,0,first,,,LP,LP,1,Netherlands,NL_GM0088,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,PVV,PVV,6416,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,CDA,CDA,5542,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,D66,D66,4527,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,GL-PvdA,GL-PvdA,4290,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,VVD,VVD,3609,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,FVD,FVD,2272,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,CU,CU,1705,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,JA21,JA21,1645,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,BBB,BBB,1017,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,SGP,SGP,875,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,SP,SP,819,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,50PLUS,50PLUS,464,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,FNP,FNP,450,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,PvdD,PvdD,441,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,Volt,Volt,194,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,DENK,DENK,188,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,NSC,NSC,150,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,BVNL,BVNL,77,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,Vrede voor Dieren,Vrede voor Dieren,54,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,BIJ1,BIJ1,41,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,Piratenpartij,Piratenpartij,28,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,LP,LP,22,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,Vrij Verbond,Vrij Verbond,6,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Smallingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,44645,34837,234,35071,78.56,17419,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,5,Netherlands,NL_GM0090,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,D66,D66,782,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
