district,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Victoria,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-VIC.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-VIC.pdf,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,585967,4578453,4101762,130300,4232062,92.43,134008,0,first,,,Australian Democrats,Australian Democrats,17016,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-VIC.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-VIC.pdf,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,585967,4578453,4101762,130300,4232062,92.43,134008,0,first,,,Sustainable Australia Party - Universal Basic Income,Sustainable Australia Party - Universal Basic Income,10763,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-VIC.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-VIC.pdf,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,585967,4578453,4101762,130300,4232062,92.43,134008,0,first,,,FUSION | Planet Rescue | Whistleblower Protection | Innovation,FUSION | Planet Rescue | Whistleblower Protection | Innovation,10704,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-VIC.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-VIC.pdf,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,585967,4578453,4101762,130300,4232062,92.43,134008,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,10127,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-VIC.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-VIC.pdf,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"CICCONE, Raffaele; PATERSON, James; WALSH, Jess; HUME, Jane; HODGINS-MAY, Steph; ANANDA-RAJAH, Michelle",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,585967,4578453,4101762,130300,4232062,92.43,134008,0,first,,,Citizens Party,Citizens Party,9810,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,LNP,LNP,997404,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Australian Labor Party,Australian Labor Party,982811,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,The Greens,The Greens,337746,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,229746,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Gerard Rennick People First|Katter's Australian Party,Gerard Rennick People First|Katter's Australian Party,151310,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Trumpet of Patriots,Trumpet of Patriots,117700,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Legalise Cannabis Party,Legalise Cannabis Party,113187,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Family First,Family First,58005,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Jacqui Lambie Network,Jacqui Lambie Network,54617,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Indigenous - Aboriginal Party of Australia,Indigenous - Aboriginal Party of Australia,42651,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Animal Justice Party,Animal Justice Party,31974,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Australia's Voice,Australia's Voice,23926,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Socialist Alliance,Socialist Alliance,21315,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Libertarian,Libertarian,14718,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Australian Democrats,Australian Democrats,14200,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,FUSION | Planet Rescue | Whistleblower Protection | Innovation,FUSION | Planet Rescue | Whistleblower Protection | Innovation,9714,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Sustainable Australia Party - Universal Basic Income,Sustainable Australia Party - Universal Basic Income,7744,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Citizens Party,Citizens Party,6266,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Great Australian Party & HEART Party,Great Australian Party & HEART Party,5927,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-QLD.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-QLD.pdf,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,"SCARR, Paul; GREEN, Nita; McDONALD, Susan; MULHOLLAND, Corinne; WATERS, Larissa; ROBERTS, Malcolm",LNP; Australian Labor Party; LNP; Australian Labor Party; The Greens; Pauline Hanson's One Nation,6,460634,3736826,3224436,101604,3326040,89.01,14593,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,3475,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-SA.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-SA.pdf,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,166297,1306665,1164072,38042,1202114,92,122063,0,first,,,Australian Labor Party,Australian Labor Party,442995,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-SA.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-SA.pdf,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,166297,1306665,1164072,38042,1202114,92,122063,0,first,,,Liberal,Liberal,320932,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-SA.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-SA.pdf,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,166297,1306665,1164072,38042,1202114,92,122063,0,first,,,The Greens,The Greens,150148,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-SA.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-SA.pdf,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,166297,1306665,1164072,38042,1202114,92,122063,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,62131,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-SA.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-SA.pdf,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,166297,1306665,1164072,38042,1202114,92,122063,0,first,,,Legalise Cannabis Party,Legalise Cannabis Party,33292,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/31496/Website/SenateStateFirstPrefsByGroup-31496-SA.htm,https://results.aec.gov.au/31496/Website/External/SenateStateDop-31496-SA.pdf,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,"SMITH, Marielle; ANTIC, Alex; GROGAN, Karen; RUSTON, Anne; HANSON-YOUNG, Sarah; WALKER, Charlotte",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party,6,166297,1306665,1164072,38042,1202114,92,122063,0,first,,,Trumpet of Patriots,Trumpet of Patriots,33094,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
