district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status,result_note,mandate_awarded
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,DIE LINKE,DIE LINKE,7422,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,FDP,FDP,10699,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,AfD,AfD,11671,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,PIRATEN,PIRATEN,396,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,NPD,NPD,447,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1145,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,770,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,MLPD,MLPD,34,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,BGE,BGE,188,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,DiB,DiB,138,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,DKP,DKP,10,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,DM,DM,219,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,ÖDP,ÖDP,114,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,Die PARTEI,Die PARTEI,877,Lower Saxony,official,,True
035 Rotenburg I – Heidekreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,SPD,SPD,168101,126097,974,127071,75.592055,63049,0,party_vote,,,V-Partei³,V-Partei³,137,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,CDU,CDU,65223,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,SPD,SPD,44017,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,GRÜNE,GRÜNE,14565,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,DIE LINKE,DIE LINKE,8638,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,FDP,FDP,10458,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,AfD,AfD,14826,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2785,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,CDU,CDU,57815,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,SPD,SPD,35377,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,GRÜNE,GRÜNE,16410,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,DIE LINKE,DIE LINKE,10117,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,FDP,FDP,18839,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,AfD,AfD,16047,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,PIRATEN,PIRATEN,475,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,NPD,NPD,358,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1632,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1340,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,MLPD,MLPD,35,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,BGE,BGE,209,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,DiB,DiB,240,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,DKP,DKP,31,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,DM,DM,201,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,ÖDP,ÖDP,198,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,Die PARTEI,Die PARTEI,1238,Lower Saxony,official,,True
036 Harburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199081,160512,1325,161837,81.292037,80257,0,party_vote,,,V-Partei³,V-Partei³,293,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,first,,,CDU,CDU,46740,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,first,,,SPD,SPD,39169,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,first,,,GRÜNE,GRÜNE,20604,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,first,,,DIE LINKE,DIE LINKE,11729,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,first,,,FDP,FDP,9245,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,first,,,AfD,AfD,12131,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,CDU,CDU,43861,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,SPD,SPD,32865,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,GRÜNE,GRÜNE,18906,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,DIE LINKE,DIE LINKE,12705,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,FDP,FDP,12959,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,AfD,AfD,12498,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,PIRATEN,PIRATEN,486,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,NPD,NPD,395,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1506,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,552,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,MLPD,MLPD,36,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,BGE,BGE,881,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,DiB,DiB,312,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,DKP,DKP,36,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,DM,DM,263,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,ÖDP,ÖDP,250,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,Die PARTEI,Die PARTEI,1387,Lower Saxony,official,,True
037 Lüchow-Dannenberg – Lüneburg,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,180865,139618,1382,141000,77.958698,69810,0,party_vote,,,V-Partei³,V-Partei³,241,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,CDU,CDU,68379,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,SPD,SPD,42438,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,GRÜNE,GRÜNE,11613,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,DIE LINKE,DIE LINKE,7908,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,FDP,FDP,9576,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,AfD,AfD,9934,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,first,,,Bündnis C,Bündnis C,228,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,CDU,CDU,60737,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,SPD,SPD,38529,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,GRÜNE,GRÜNE,12346,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,DIE LINKE,DIE LINKE,9156,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,FDP,FDP,14603,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,AfD,AfD,10940,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,PIRATEN,PIRATEN,490,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,NPD,NPD,322,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,958,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,381,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,MLPD,MLPD,19,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,BGE,BGE,205,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,DiB,DiB,140,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,DKP,DKP,29,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,DM,DM,168,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,ÖDP,ÖDP,119,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,Die PARTEI,Die PARTEI,902,Lower Saxony,official,,True
038 Osnabrück-Land,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,199131,150076,1226,151302,75.981138,75039,0,party_vote,,,V-Partei³,V-Partei³,151,Lower Saxony,official,,True
039 Stadt Osnabrück,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html,CDU,CDU,196720,149408,2699,152107,77.321574,74705,0,first,,,CDU,CDU,60185,Lower Saxony,official,,True
