district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Montarville,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Stéphane Bergeron,Bloc Québécois,78356,57472,1033,58505,74.67,28737,0,first,,,Stéphane Bergeron,Bloc Québécois,26011,Quebec,24049,official
Montarville,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Stéphane Bergeron,Bloc Québécois,78356,57472,1033,58505,74.67,28737,0,first,,,Marie-Ève Pelchat,Liberal,19974,Quebec,24049,official
Montarville,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Stéphane Bergeron,Bloc Québécois,78356,57472,1033,58505,74.67,28737,0,first,,,Julie Sauvageau,Conservative,5460,Quebec,24049,official
Montarville,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Stéphane Bergeron,Bloc Québécois,78356,57472,1033,58505,74.67,28737,0,first,,,Djaouida Sellah,NDP,4809,Quebec,24049,official
Montarville,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Stéphane Bergeron,Bloc Québécois,78356,57472,1033,58505,74.67,28737,0,first,,,Natasha Hynes,People's Party,1218,Quebec,24049,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Luc Thériault,Bloc Québécois,27378,Quebec,24050,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Javeria Qureshi,Liberal,10196,Quebec,24050,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Gisèle Desroches,Conservative,6011,Quebec,24050,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Oulai B. Goué,NDP,3218,Quebec,24050,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Bruno Beaudry,People's Party,2258,Quebec,24050,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Mathieu Goyette,Green,1317,Quebec,24050,official
Montcalm,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Thériault,Bloc Québécois,92739,51452,1337,52789,56.92,25727,0,first,,,Robert Bellerose,Free Party Canada,1074,Quebec,24050,official
Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Bernard Généreux,Conservative,78696,47812,956,48768,61.97,23907,0,first,,,Bernard Généreux,Conservative,24118,Quebec,24051,official
Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Bernard Généreux,Conservative,78696,47812,956,48768,61.97,23907,0,first,,,Simon Bérubé,Bloc Québécois,12550,Quebec,24051,official
Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Bernard Généreux,Conservative,78696,47812,956,48768,61.97,23907,0,first,,,François Lapointe,Liberal,8361,Quebec,24051,official
Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Bernard Généreux,Conservative,78696,47812,956,48768,61.97,23907,0,first,,,Sean English,NDP,1597,Quebec,24051,official
Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Bernard Généreux,Conservative,78696,47812,956,48768,61.97,23907,0,first,,,Nancy Rochon,Free Party Canada,917,Quebec,24051,official
Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Bernard Généreux,Conservative,78696,47812,956,48768,61.97,23907,0,first,,,Thibaud Mony,Rhinoceros Party,269,Quebec,24051,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Anthony Housefather,Liberal,23284,Quebec,24052,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Frank Cavallaro,Conservative,9889,Quebec,24052,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Ibrahim Bruno El-Khoury,NDP,3381,Quebec,24052,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Yegor Komarov,Bloc Québécois,1585,Quebec,24052,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Clement Badra,Green,1083,Quebec,24052,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Zachary Lozoff,People's Party,1051,Quebec,24052,official
Mount Royal,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Anthony Housefather,Liberal,71167,40362,440,40802,57.33,20182,0,first,,,Diane Johnston,Marxist-Leninist,89,Quebec,24052,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Marc Garneau,Liberal,24510,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Emma Elbourne-Weinstock,NDP,8753,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Mathew Kaminski,Conservative,6412,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Jordan Craig Larouche,Bloc Québécois,2407,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Sam Fairbrother,Green,1835,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,David Freiheit,People's Party,1498,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Rachel Hoffman,Marxist-Leninist,117,Quebec,24053,official
Notre-Dame-de-Grâce—Westmount,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Marc Garneau,Liberal,73595,45591,446,46037,62.55,22796,0,first,,,Geofryde Wandji,Christian Heritage Party,59,Quebec,24053,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Rachel Bendayan,Liberal,16714,Quebec,24054,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Ève Péclet,NDP,9579,Quebec,24054,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Célia Grimard,Bloc Québécois,5535,Quebec,24054,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Jasmine Louras,Conservative,2882,Quebec,24054,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Grace Tarabey,Green,1198,Quebec,24054,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Yehuda Pinto,People's Party,819,Quebec,24054,official
Outremont,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rachel Bendayan,Liberal,65724,36820,456,37276,56.72,18411,0,first,,,Angela-Angie Joshi,Independent,93,Quebec,24054,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Justin Trudeau,Liberal,22848,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Christine Paré,NDP,10303,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Nabila Ben Youssef,Bloc Québécois,6830,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Julio Rivera,Conservative,2198,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Alain Lepine,Green,1448,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Christian Boutin,People's Party,1064,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Above Znoneofthe,Rhinoceros Party,418,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Garnet Colly,Marxist-Leninist,115,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Raymond Martin,Independent,102,Quebec,24055,official
Papineau,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Justin Trudeau,Liberal,72972,45423,894,46317,63.47,22712,0,first,,,Béatrice Zako,Independent,97,Quebec,24055,official
Pierrefonds—Dollard,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sameer Zuberi,Liberal,81898,52306,615,52921,64.62,26154,0,first,,,Sameer Zuberi,Liberal,29296,Quebec,24056,official
Pierrefonds—Dollard,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sameer Zuberi,Liberal,81898,52306,615,52921,64.62,26154,0,first,,,Terry Roberts,Conservative,10893,Quebec,24056,official
Pierrefonds—Dollard,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sameer Zuberi,Liberal,81898,52306,615,52921,64.62,26154,0,first,,,Maninderjit Kaur Tumbar,NDP,6034,Quebec,24056,official
Pierrefonds—Dollard,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sameer Zuberi,Liberal,81898,52306,615,52921,64.62,26154,0,first,,,Nadia Bourque,Bloc Québécois,4141,Quebec,24056,official
Pierrefonds—Dollard,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sameer Zuberi,Liberal,81898,52306,615,52921,64.62,26154,0,first,,,Mark Sibthorpe,People's Party,1942,Quebec,24056,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,Sophie Chatel,Liberal,26899,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,Michel Gauthier,Conservative,12804,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,Gabrielle Desjardins,Bloc Québécois,10424,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,Denise Giroux,NDP,6824,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,David Bruce Gottfred,People's Party,2813,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,Shaughn McArthur,Green,1711,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,Geneviève Labonté-Chartrand,Free Party Canada,480,Quebec,24057,official
Pontiac,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Sophie Chatel,Liberal,96102,62007,723,62730,65.27,31004,0,first,,,James McNair,Canada's Fourth Front,52,Quebec,24057,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,Joël Godin,Conservative,33657,Quebec,24058,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,Christian Hébert,Bloc Québécois,15525,Quebec,24058,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,Sani Diallo,Liberal,10068,Quebec,24058,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,David-Roger Gagnon,NDP,3223,Quebec,24058,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,Nash Mathieu,People's Party,1615,Quebec,24058,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,Charles Fiset,Free Party Canada,638,Quebec,24058,official
Portneuf—Jacques-Cartier,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Joël Godin,Conservative,96383,65216,1034,66250,68.74,32609,0,first,,,Tommy Pelletier,Rhinoceros Party,490,Quebec,24058,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Jean-Yves Duclos,Liberal,18132,Quebec,24059,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Louis Sansfaçon,Bloc Québécois,14824,Quebec,24059,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Bianca Boutin,Conservative,9239,Quebec,24059,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Tommy Bureau,NDP,6652,Quebec,24059,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Patrick Kerr,Green,1182,Quebec,24059,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Daniel Brisson,People's Party,855,Quebec,24059,official
Québec,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Jean-Yves Duclos,Liberal,77647,51191,1026,52217,67.25,25596,0,first,,,Karine Simard,Free Party Canada,307,Quebec,24059,official
Repentigny,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Monique Pauzé,Bloc Québécois,92920,59701,1557,61258,65.93,29851,0,first,,,Monique Pauzé,Bloc Québécois,30848,Quebec,24060,official
Repentigny,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Monique Pauzé,Bloc Québécois,92920,59701,1557,61258,65.93,29851,0,first,,,Yvelie Kernizan,Liberal,16500,Quebec,24060,official
Repentigny,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Monique Pauzé,Bloc Québécois,92920,59701,1557,61258,65.93,29851,0,first,,,Pascal Bapfou Vozang Siewe,Conservative,5328,Quebec,24060,official
Repentigny,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Monique Pauzé,Bloc Québécois,92920,59701,1557,61258,65.93,29851,0,first,,,Naomie Mathieu Chauvette,NDP,4484,Quebec,24060,official
Repentigny,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Monique Pauzé,Bloc Québécois,92920,59701,1557,61258,65.93,29851,0,first,,,Pierre Duval,Free Party Canada,2025,Quebec,24060,official
Repentigny,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Monique Pauzé,Bloc Québécois,92920,59701,1557,61258,65.93,29851,0,first,,,Micheline Boucher Granger,Pour l'Indépendance du Québec,516,Quebec,24060,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Alain Rayes,Conservative,28513,Quebec,24061,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Diego Scalzo,Bloc Québécois,14150,Quebec,24061,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Alexandre Desmarais,Liberal,8543,Quebec,24061,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Nataël Bureau,NDP,2550,Quebec,24061,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Nadine Fougeron,People's Party,2058,Quebec,24061,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Louis Richard,Free Party Canada,897,Quebec,24061,official
Richmond—Arthabaska,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Alain Rayes,Conservative,88101,57159,1125,58284,66.16,28580,0,first,,,Marjolaine Delisle,Rhinoceros Party,448,Quebec,24061,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Luc Desilets,Bloc Québécois,21645,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Linda Lapointe,Liberal,18835,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Marc Duffy-Vincelette,Conservative,5479,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Joseph Hakizimana,NDP,3852,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Hans Roker Jr,People's Party,1468,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Alec Ware,Green,972,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Valérie Beauséjour,Free Party Canada,847,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Michael Dionne,Parti Patriote,149,Quebec,24062,official
Rivière-des-Mille-Îles,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Luc Desilets,Bloc Québécois,83247,53366,1061,54427,65.38,26684,0,first,,,Julius Bute,Pour l'Indépendance du Québec,119,Quebec,24062,official
Rivière-du-Nord,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rhéal Fortin,Bloc Québécois,99384,57329,1327,58656,59.02,28665,0,first,,,Rhéal Fortin,Bloc Québécois,29943,Quebec,24063,official
Rivière-du-Nord,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rhéal Fortin,Bloc Québécois,99384,57329,1327,58656,59.02,28665,0,first,,,Theodora Bajkin,Liberal,12767,Quebec,24063,official
Rivière-du-Nord,https://www.elections.ca/res/rep/off/ovr2021app/home.html,https://www.elections.ca/res/rep/off/ovr2021app/home.html,Rhéal Fortin,Bloc Québécois,99384,57329,1327,58656,59.02,28665,0,first,,,Patricia Morrissette,Conservative,6803,Quebec,24063,official
