district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Denmark Democrats,Denmark Democrats,423,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Social Liberals,Social Liberals,323,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Red-Green Alliance,Red-Green Alliance,266,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Danish People's Party,Danish People's Party,254,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,New Right,New Right,253,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Alternative,Alternative,247,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Independent Greens,Independent Greens,24,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Christian Democrats,Christian Democrats,13,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Independent,Independent,12,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Venstre,Venstre,7526,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
