district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,first,,,Stuart Smith,National Party,18069,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Jamie Arbuckle,New Zealand First Party,2180,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Prince Bhavik,Money Free Party,14,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Richard Evans,ACT New Zealand,1833,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Matt Flight,Labour Party,15774,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,David Greenslade,New Conservative,766,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Ted Howard,Independent,93,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,John McCaskey,Social Credit,173,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Richard McCubbin,Green Party,2377,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Don Moore,ONE Party,327,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Darlene Morgan,Outdoors,369,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Lisa Romana,Advance New Zealand,357,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,1,final,,,Stuart Smith,National Party,18069,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,ACT New Zealand,ACT New Zealand,4917,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Advance New Zealand,Advance New Zealand,390,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,139,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Green Party,Green Party,2282,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,HeartlandNZ,HeartlandNZ,4,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Labour Party,Labour Party,19159,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Māori Party,Māori Party,70,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,National Party,National Party,13007,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,New Conservative,New Conservative,798,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,New Zealand First Party,New Zealand First Party,1247,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,NZ Outdoors Party,NZ Outdoors Party,124,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,ONE Party,ONE Party,246,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Social Credit,Social Credit,35,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Sustainable New Zealand Party,Sustainable New Zealand Party,27,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,TEA Party,TEA Party,7,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,The Opportunities Party,The Opportunities Party,493,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,42332,629,42961,0,21167,0,party_vote,,,Vision New Zealand,Vision New Zealand,10,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Pauline Berry,New Conservative,686,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Zephyr Brown,Green Party,2904,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,David Ford,Independent,248,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Beth Houlbrooke,ACT New Zealand,2989,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Marja Lubeck,Labour Party,15967,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Callan Neylon,Social Credit,198,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Chris Penk,National Party,20402,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Richard Reeves,ONE Party,208,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,first,,,Brenda Steele,New Zealand First Party,1220,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Pauline Berry,New Conservative,686,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Zephyr Brown,Green Party,2904,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,David Ford,Independent,248,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Beth Houlbrooke,ACT New Zealand,2989,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Marja Lubeck,Labour Party,15967,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Callan Neylon,Social Credit,198,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Chris Penk,National Party,20402,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Richard Reeves,ONE Party,208,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,1,final,,,Brenda Steele,New Zealand First Party,1220,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,ACT New Zealand,ACT New Zealand,5158,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Advance New Zealand,Advance New Zealand,671,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,146,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Green Party,Green Party,2887,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,HeartlandNZ,HeartlandNZ,7,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Labour Party,Labour Party,18451,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Māori Party,Māori Party,126,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,National Party,National Party,15547,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,New Conservative,New Conservative,682,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,New Zealand First Party,New Zealand First Party,1181,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,NZ Outdoors Party,NZ Outdoors Party,59,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,ONE Party,ONE Party,142,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Social Credit,Social Credit,41,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Sustainable New Zealand Party,Sustainable New Zealand Party,54,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,TEA Party,TEA Party,16,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,The Opportunities Party,The Opportunities Party,591,General,official
Kaipara ki Mahurangi,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-18.html,Chris Penk,National Party,0,44822,730,45552,0,22412,0,party_vote,,,Vision New Zealand,Vision New Zealand,10,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Bala Beeram,National Party,6517,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Kevin Brett,Trump New Zealand Party,57,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Anne Degia-Pala,New Zealand First Party,576,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Jessamine Fraser,Green Party,2365,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Jason Jobsis,Social Credit,33,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Maureen Kumeroa,Advance New Zealand,288,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Faye Lavaka Tangipa,ONE Party,177,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Jeff Lye,Aotearoa Legalise Cannabis Party,425,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Matthew Percival,ACT New Zealand,1195,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Carmel Sepuloni,Labour Party,22177,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,0,first,,,Leao Tildsley,New Conservative,594,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Bala Beeram,National Party,6517,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Kevin Brett,Trump New Zealand Party,57,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Anne Degia-Pala,New Zealand First Party,576,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Jessamine Fraser,Green Party,2365,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Jason Jobsis,Social Credit,33,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Maureen Kumeroa,Advance New Zealand,288,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Faye Lavaka Tangipa,ONE Party,177,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Jeff Lye,Aotearoa Legalise Cannabis Party,425,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Matthew Percival,ACT New Zealand,1195,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Carmel Sepuloni,Labour Party,22177,General,official
Kelston,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-19.html,Carmel Sepuloni,Labour Party,0,34404,908,35312,0,17203,1,final,,,Leao Tildsley,New Conservative,594,General,official
