district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Vercelli,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,131775,78564,7368,85932,65.21,39283,0,first,,,Italexit Per L'Italia,Italexit Per L'Italia,2167,Italy,IT-PROV-002,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Vercelli,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,131775,78564,7368,85932,65.21,39283,0,first,,,Greens and Left Alliance,Greens and Left Alliance,1878,Italy,IT-PROV-002,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Vercelli,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,131775,78564,7368,85932,65.21,39283,0,first,,,Sovereign and Popular Italy,Sovereign and Popular Italy,1153,Italy,IT-PROV-002,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Vercelli,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,131775,78564,7368,85932,65.21,39283,0,first,,,People's Union,People's Union,837,Italy,IT-PROV-002,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Vercelli,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,131775,78564,7368,85932,65.21,39283,0,first,,,Us Moderates,Us Moderates,357,Italy,IT-PROV-002,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Vercelli,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,131775,78564,7368,85932,65.21,39283,0,first,,,Civic Commitment,Civic Commitment,330,Italy,IT-PROV-002,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Brothers of Italy,Brothers of Italy,51420,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Democratic Party,Democratic Party,31278,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Lega,Lega,23615,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Action–Italia Viva,Action–Italia Viva,15174,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Forza Italia,Forza Italia,14874,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Five Star Movement,Five Star Movement,14642,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,More Europe,More Europe,5800,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Greens and Left Alliance,Greens and Left Alliance,4928,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Italexit Per L'Italia,Italexit Per L'Italia,3718,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Sovereign and Popular Italy,Sovereign and Popular Italy,2541,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,People's Union,People's Union,1569,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Us Moderates,Us Moderates,870,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Novara,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,279096,171197,16053,187250,67.09,85599,0,first,,,Civic Commitment,Civic Commitment,768,Italy,IT-PROV-003,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Brothers of Italy,Brothers of Italy,84848,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Democratic Party,Democratic Party,46864,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Lega,Lega,34868,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Forza Italia,Forza Italia,26518,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Action–Italia Viva,Action–Italia Viva,25048,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Five Star Movement,Five Star Movement,17904,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,More Europe,More Europe,11772,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Greens and Left Alliance,Greens and Left Alliance,8520,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Italexit Per L'Italia,Italexit Per L'Italia,6961,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Sovereign and Popular Italy,Sovereign and Popular Italy,4319,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,People's Union,People's Union,3157,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Us Moderates,Us Moderates,1493,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Cuneo,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,441743,273352,31169,304521,68.94,136677,0,first,,,Civic Commitment,Civic Commitment,1080,Italy,IT-PROV-004,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Brothers of Italy,Brothers of Italy,28228,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Democratic Party,Democratic Party,15985,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Lega,Lega,12819,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Forza Italia,Forza Italia,8921,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Five Star Movement,Five Star Movement,8874,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Action–Italia Viva,Action–Italia Viva,7869,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,More Europe,More Europe,3225,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Greens and Left Alliance,Greens and Left Alliance,3043,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Italexit Per L'Italia,Italexit Per L'Italia,2523,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Sovereign and Popular Italy,Sovereign and Popular Italy,1445,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,People's Union,People's Union,1072,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Us Moderates,Us Moderates,601,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Asti,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,159150,95056,9036,104092,65.4,47529,0,first,,,Civic Commitment,Civic Commitment,451,Italy,IT-PROV-005,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Brothers of Italy,Brothers of Italy,56569,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Democratic Party,Democratic Party,36361,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Lega,Lega,25676,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Five Star Movement,Five Star Movement,18241,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Forza Italia,Forza Italia,16947,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Action–Italia Viva,Action–Italia Viva,14097,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,More Europe,More Europe,5568,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Greens and Left Alliance,Greens and Left Alliance,5322,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Italexit Per L'Italia,Italexit Per L'Italia,5233,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Sovereign and Popular Italy,Sovereign and Popular Italy,3244,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,People's Union,People's Union,2232,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Us Moderates,Us Moderates,1924,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Alessandria,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,317980,192227,17460,209687,65.94,96114,0,first,,,Civic Commitment,Civic Commitment,813,Italy,IT-PROV-006,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Brothers of Italy,Brothers of Italy,26591,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Democratic Party,Democratic Party,12897,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Lega,Lega,10759,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Five Star Movement,Five Star Movement,9272,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Forza Italia,Forza Italia,6957,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Action–Italia Viva,Action–Italia Viva,6018,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
Imperia,https://dait.interno.gov.it/elezioni,,Brothers of Italy,Brothers of Italy,160631,88250,7446,95696,59.58,44126,0,first,,,Greens and Left Alliance,Greens and Left Alliance,3208,Italy,IT-PROV-008,official,Official Ministry municipality party-list votes aggregated to province. Aosta Valley's separate direct seat and overseas constituencies are excluded from this local party-list map.,0
