district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Ovens Valley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ovensvalleydistrict.html,,"McCURDY, Tim",THE NATIONALS,41110,36776,1730,38506,93.67,,"McCURDY, Tim",THE NATIONALS,20394,"McCURDY, Tim",THE NATIONALS,24502,"CHOLOSZNECKI, Gail",AUSTRALIAN LABOR PARTY,12305,12197,False,4108
Pascoe Vale,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/pascoevaledistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionpascoevaledistrict.html,"BLANDTHORN, Lizzie",AUSTRALIAN LABOR PARTY,45879,39157,2663,41820,91.15,,"BLANDTHORN, Lizzie",AUSTRALIAN LABOR PARTY,18679,"BLANDTHORN, Lizzie",AUSTRALIAN LABOR PARTY,19825,"KHOO, Jacqueline",LIBERAL,11181,8644,False,1146
Polwarth,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/polwarthdistrict.html,,"MULDER, Terry",LIBERAL,43277,39464,1599,41063,94.88,,"MULDER, Terry",LIBERAL,21861,"MULDER, Terry",LIBERAL,23944,"COKER, Libby",AUSTRALIAN LABOR PARTY,15541,8403,False,2083
Prahran,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/prahrandistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionprahrandistrict.html,"HIBBINS, Sam",AUSTRALIAN GREENS,44075,37003,1991,38994,88.47,,"NEWTON-BROWN, Clem",LIBERAL,16582,"HIBBINS, Sam",AUSTRALIAN GREENS,18640,"NEWTON-BROWN, Clem",LIBERAL,18363,277,True,9480
Preston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/prestondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionprestondistrict.html,"SCOTT, Robin",AUSTRALIAN LABOR PARTY,42297,36364,2043,38407,90.8,,"SCOTT, Robin",AUSTRALIAN LABOR PARTY,17588,"SCOTT, Robin",AUSTRALIAN LABOR PARTY,19121,"LJUBICIC, Rose",AUSTRALIAN GREENS,8703,10418,False,1533
Richmond,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/richmonddistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionrichmonddistrict.html,"WYNNE, Richard",AUSTRALIAN LABOR PARTY,46690,40102,1550,41652,89.21,,"WYNNE, Richard",AUSTRALIAN LABOR PARTY,13349,"WYNNE, Richard",AUSTRALIAN LABOR PARTY,20798,"MALTZAHN, Kathleen",AUSTRALIAN GREENS,19304,1494,False,7449
Ringwood,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ringwooddistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionringwooddistrict.html,"RYALL, Dee",LIBERAL,40419,36257,1643,37900,93.77,,"RYALL, Dee",LIBERAL,17440,"RYALL, Dee",LIBERAL,18350,"CLARK, Tony",AUSTRALIAN LABOR PARTY,12039,6311,False,910
Ripon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ripondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionripondistrict.html,"STALEY, Louise",LIBERAL,45147,40057,2732,42789,94.78,,"McGLONE, Daniel",AUSTRALIAN LABOR PARTY,14059,"STALEY, Louise",LIBERAL,20329,"McGLONE, Daniel",AUSTRALIAN LABOR PARTY,19728,601,True,7211
Rowville,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/rowvilledistrict.html,,"WELLS, Kim",LIBERAL,38834,34839,2042,36881,94.97,,"WELLS, Kim",LIBERAL,18758,"WELLS, Kim",LIBERAL,20363,"HICKS, Tamika",AUSTRALIAN LABOR PARTY,14499,5864,False,1605
Sandringham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sandringhamdistrict.html,,"THOMPSON, Murray",LIBERAL,41456,37351,1369,38720,93.4,,"THOMPSON, Murray",LIBERAL,19264,"THOMPSON, Murray",LIBERAL,21393,"ZIGOURAS, Christina",AUSTRALIAN LABOR PARTY,15920,5473,False,2129
Shepparton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sheppartondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionsheppartondistrict.html,"SHEED, Suzanna",,46190,40370,2504,42874,92.82,,"BARR, Greg",THE NATIONALS,14272,"SHEED, Suzanna",Independent,21247,"BARR, Greg",THE NATIONALS,19123,2124,True,8036
South Barwon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/southbarwondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionsouthbarwondistrict.html,"KATOS, Andrew",LIBERAL,44738,40794,1659,42453,94.89,,"KATOS, Andrew",LIBERAL,18869,"KATOS, Andrew",LIBERAL,21563,"RICHARDS, Andy",AUSTRALIAN LABOR PARTY,19231,2332,False,2694
South-West Coast,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/south-westcoastdistrict.html,,"NAPTHINE, Denis",LIBERAL,44766,40782,1715,42497,94.93,,"NAPTHINE, Denis",LIBERAL,23234,"NAPTHINE, Denis",LIBERAL,24914,"REEKIE, Roy",AUSTRALIAN LABOR PARTY,15947,8967,False,1680
St Albans,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/stalbansdistrict.html,,"SULEYMAN, Natalie",AUSTRALIAN LABOR PARTY,46041,38003,3228,41231,89.55,,"SULEYMAN, Natalie",AUSTRALIAN LABOR PARTY,21435,"SULEYMAN, Natalie",AUSTRALIAN LABOR PARTY,25711,"DEEMING, Moira",LIBERAL,12381,13330,False,4276
Sunbury,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sunburydistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionsunburydistrict.html,"BULL, Josh",AUSTRALIAN LABOR PARTY,41877,37091,2239,39330,93.92,,"BULL, Josh",AUSTRALIAN LABOR PARTY,16358,"BULL, Josh",AUSTRALIAN LABOR PARTY,20139,"HAGAN, Jo",LIBERAL,16952,3187,False,3781
Sydenham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sydenhamdistrict.html,,"HUTCHINS, Natalie",AUSTRALIAN LABOR PARTY,45303,39660,2810,42470,93.75,,"HUTCHINS, Natalie",AUSTRALIAN LABOR PARTY,22752,"HUTCHINS, Natalie",AUSTRALIAN LABOR PARTY,26301,"VARANO, John",LIBERAL,13394,12907,False,3549
Tarneit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/tarneitdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributiontarneitdistrict.html,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,43971,37280,3276,40556,92.23,,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,17442,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,18864,"GOURISETTY, Dinesh",LIBERAL,11271,7593,False,1422
Thomastown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/thomastowndistrict.html,,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY,39826,34162,2584,36746,92.27,,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY,22786,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY,26611,"GURSAHANI, Nitin",LIBERAL,7317,19294,False,3825
Warrandyte,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/warrandytedistrict.html,,"SMITH, Ryan",LIBERAL,43008,38636,1916,40552,94.29,,"SMITH, Ryan",LIBERAL,21982,"SMITH, Ryan",LIBERAL,23804,"KENT, Steven",AUSTRALIAN LABOR PARTY,14840,8964,False,1822
Wendouree,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/wendoureedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionwendoureedistrict.html,"KNIGHT, Sharon",AUSTRALIAN LABOR PARTY,40549,36333,1862,38195,94.19,,"KNIGHT, Sharon",AUSTRALIAN LABOR PARTY,15712,"KNIGHT, Sharon",AUSTRALIAN LABOR PARTY,20270,"COLTMAN, Craig",LIBERAL,16063,4207,False,4558
Werribee,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/werribeedistrict.html,,"PALLAS, Tim",AUSTRALIAN LABOR PARTY,41377,35926,2446,38372,92.74,,"PALLAS, Tim",AUSTRALIAN LABOR PARTY,20338,"PALLAS, Tim",AUSTRALIAN LABOR PARTY,23607,"SINGH, Tarun",LIBERAL,12349,11258,False,3269
Williamstown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/williamstowndistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionwilliamstowndistrict.html,"NOONAN, Wade",AUSTRALIAN LABOR PARTY,47162,41258,2175,43433,92.09,,"NOONAN, Wade",AUSTRALIAN LABOR PARTY,18417,"NOONAN, Wade",AUSTRALIAN LABOR PARTY,27453,"SHEA, Alan",LIBERAL,13805,13648,False,9036
Yan Yean,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/yanyeandistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionyanyeandistrict.html,"GREEN, Danielle",AUSTRALIAN LABOR PARTY,44963,40689,2188,42877,95.36,,"GREEN, Danielle",AUSTRALIAN LABOR PARTY,17499,"GREEN, Danielle",AUSTRALIAN LABOR PARTY,21831,"OZTURK, Sam",LIBERAL,18858,2973,False,4332
Yuroke,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/yurokedistrict.html,,"SPENCE, Ros",AUSTRALIAN LABOR PARTY,43811,37867,2632,40499,92.44,,"SPENCE, Ros",AUSTRALIAN LABOR PARTY,20484,"SPENCE, Ros",AUSTRALIAN LABOR PARTY,25839,"GREWAL, Phulvinderjit",LIBERAL,11869,13970,False,5355
