district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,32,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,Nederland met een PLAN,Nederland met een PLAN,18,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,PartijvdSport,PartijvdSport,17,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,Samen voor Nederland,Samen voor Nederland,17,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,LP,LP,14,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,11,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Bergen op Zoom,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,52593,38075,155,38230,72.69,19038,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,6,Netherlands,NL_GM0748,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,PVV,PVV,4841,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,VVD,VVD,3927,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,NSC,NSC,2685,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,GL-PvdA,GL-PvdA,2020,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,D66,D66,1371,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,SP,SP,723,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,BBB,BBB,678,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,CDA,CDA,597,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,FVD,FVD,314,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,DENK,DENK,302,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,Volt,Volt,287,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,PvdD,PvdD,266,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,CU,CU,254,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,JA21,JA21,127,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,50PLUS,50PLUS,117,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,90,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,SGP,SGP,42,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,BIJ1,BIJ1,31,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,Splinter,Splinter,23,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,17,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,Nederland met een PLAN,Nederland met een PLAN,12,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,11,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,Samen voor Nederland,Samen voor Nederland,11,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,PartijvdSport,PartijvdSport,8,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,LP,LP,2,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Best,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,23384,18758,89,18847,80.6,9380,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,2,Netherlands,NL_GM0753,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,PVV,PVV,2214,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,VVD,VVD,1223,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,NSC,NSC,936,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,BBB,BBB,797,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,GL-PvdA,GL-PvdA,476,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,CDA,CDA,382,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,D66,D66,336,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,SP,SP,296,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,FVD,FVD,112,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,JA21,JA21,74,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,PvdD,PvdD,71,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,Volt,Volt,54,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,51,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,50PLUS,50PLUS,29,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,DENK,DENK,23,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,CU,CU,13,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,BIJ1,BIJ1,9,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,SGP,SGP,7,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,Samen voor Nederland,Samen voor Nederland,7,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,Nederland met een PLAN,Nederland met een PLAN,6,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,Splinter,Splinter,5,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,4,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,3,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,PartijvdSport,PartijvdSport,3,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,3,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boekel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,8668,7135,32,7167,82.68,3568,0,first,,,LP,LP,1,Netherlands,NL_GM0755,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,PVV,PVV,5207,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,VVD,VVD,3354,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,GL-PvdA,GL-PvdA,2947,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,NSC,NSC,2793,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,D66,D66,1483,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,BBB,BBB,919,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,SP,SP,917,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,CDA,CDA,678,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,PvdD,PvdD,366,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,FVD,FVD,333,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,DENK,DENK,314,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,Volt,Volt,287,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,JA21,JA21,154,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,50PLUS,50PLUS,118,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,69,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,CU,CU,62,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,BIJ1,BIJ1,47,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,Splinter,Splinter,31,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,SGP,SGP,22,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,Nederland met een PLAN,Nederland met een PLAN,19,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,16,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,PartijvdSport,PartijvdSport,13,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,Samen voor Nederland,Samen voor Nederland,10,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,8,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,LP,LP,8,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Boxtel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,25979,20176,78,20254,77.96,10089,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,1,Netherlands,NL_GM0757,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,VVD,VVD,22558,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,PVV,PVV,21761,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,GL-PvdA,GL-PvdA,19082,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,NSC,NSC,12006,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,D66,D66,10500,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,SP,SP,3804,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,CDA,CDA,2957,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,PvdD,PvdD,2724,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,Volt,Volt,2627,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,DENK,DENK,2277,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,BBB,BBB,2206,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,FVD,FVD,2126,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,JA21,JA21,860,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,50PLUS,50PLUS,567,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,538,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,CU,CU,510,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,BIJ1,BIJ1,439,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,Splinter,Splinter,159,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,99,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,SGP,SGP,98,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,PartijvdSport,PartijvdSport,75,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,68,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,Nederland met een PLAN,Nederland met een PLAN,66,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
Breda,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,VVD,VVD,142438,108231,431,108662,76.29,54116,0,first,,,LP,LP,52,Netherlands,NL_GM0758,official,Municipality totals; seats are allocated nationally.,0
