district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Tamworth,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Tamworth.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Tamworth.htm,ANDERSON Kevin,NP,49246,45871,,,94.6,22936,ANDERSON,NP,25235,ANDERSON Kevin,NP,25680,DRAPER Peter,IND,18786,6894,True,25680
Terrigal,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Terrigal.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Terrigal.htm,HARTCHER Chris,LP,48647,43855,,,92.7,21928,HARTCHER,LP,26737,HARTCHER Chris,LP,28433,DRAKE Trevor,ALP,9913,18520,True,28433
The Entrance,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-The_Entrance.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-The_Entrance.htm,SPENCE Chris,LP,49942,44997,,,93.4,22499,SPENCE,LP,22898,SPENCE Chris,LP,24760,MEHAN David,ALP,14880,9880,True,24760
Toongabbie,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Toongabbie.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Toongabbie.htm,REES Nathan,ALP,49193,44524,,,93.9,22263,REES,ALP,18340,REES Nathan,ALP,19981,LLOYD Kirsty,LP,19787,194,True,19981
Tweed,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Tweed.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Tweed.htm,PROVEST Geoff,NP,48888,40935,,,86.6,20468,PROVEST,NP,25416,PROVEST Geoff,NP,26389,BYRNES Reece,ALP,10432,15957,True,26389
Upper Hunter,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Upper_Hunter.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Upper_Hunter.htm,SOURIS George,NP,49334,44927,,,93.7,22464,SOURIS,NP,24555,SOURIS George,NP,27723,GIBBONS Michael,CL,10087,17636,True,27723
Vaucluse,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Vaucluse.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Vaucluse.htm,UPTON Gabrielle,LP,50561,43260,,,87.8,21631,UPTON,LP,30187,UPTON Gabrielle,LP,31564,NEILL Pauline,ALP,7215,24349,True,31564
Wagga Wagga,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Wagga_Wagga.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Wagga_Wagga.htm,MAGUIRE Daryl,LP,50492,45559,,,92.3,22780,MAGUIRE,LP,24393,MAGUIRE Daryl,LP,28628,ELLIOTT-RUDDER Glenn,ALP,8172,20456,True,28628
Wakehurst,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Wakehurst.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Wakehurst.htm,HAZZARD Brad,LP,50629,45552,,,92.9,22777,HAZZARD,LP,31634,HAZZARD Brad,LP,33210,BEATTIE Linda,ALP,8021,25189,True,33210
Wallsend,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Wallsend.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Wallsend.htm,HORNERY Sonia,ALP,48093,43655,,,94.1,21828,HORNERY,ALP,17275,HORNERY Sonia,ALP,20312,DOLAN Chris,LP,15585,4727,True,20312
Willoughby,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Willoughby.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Willoughby.htm,BEREJIKLIAN Gladys,LP,49873,44149,,,90.7,22075,BEREJIKLIAN,LP,30644,BEREJIKLIAN Gladys,LP,32397,SIMPSON Chris,ALP,7723,24674,True,32397
Wollondilly,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Wollondilly.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Wollondilly.htm,ROWELL Jai,LP,50340,45366,,,94.5,22684,ROWELL,LP,22632,ROWELL Jai,LP,24861,COSTA Phil,CL,13559,11302,True,24861
Wollongong,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Wollongong.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Wollongong.htm,HAY Noreen,ALP,50519,45068,,,92.7,22535,HAY,ALP,16060,HAY Noreen,ALP,18083,BRADBERY Gordon,IND,17401,682,True,18083
Wyong,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Wyong.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Wyong.htm,WEBBER Darren,LP,50348,45031,,,93.1,22516,WEBBER,LP,20655,WEBBER Darren,LP,21787,HARRIS David,ALP,19612,2175,True,21787
