district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"ROSE, Brian Benedict",London Real Party,414,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"SCANLON, Nick",Britain First,1700,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"AMIN, Femy",Animal Welfare Party,2809,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"BINFACE, Count",Count Binface Party,1997,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"BLACKIE, Rob",Liberal Democrats,10124,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"CAMPBELL, Natalie Denise",Independent,3587,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"COX, Howard",Reform UK,6983,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"GALLAGHER, Amy",Social Democratic Party,2643,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"GARBETT, Zoë",Green Party,10508,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"GHULATI, Tarun",Independent,2659,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Ealing and Hillingdon,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,453892,194185,896,195081,42.98,2139,0,first,,,"HALL, Susan Mary",Conservative,75396,London,LON24-ealing-and-hillingdon,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
