district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Northern Tablelands,https://pastvtr.elections.nsw.gov.au/SG1901/LA/northern-tablelands/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/northern-tablelands/dop/dop,MARSHALL Adam,National Party of Australia - NSW,55371,48678,979,49657,89.68,24340,MARSHALL Adam,National Party of Australia - NSW,35766,MARSHALL Adam,National Party of Australia - NSW,37727,O'BRIEN Debra,Country Labor Party,7814,29913,False,1961
Oatley,https://pastvtr.elections.nsw.gov.au/SG1901/LA/oatley/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/oatley/dop/dop,COURE Mark,"The Liberal Party of Australia, New South Wales Division",53780,48120,1481,49601,92.23,24061,COURE Mark,"The Liberal Party of Australia, New South Wales Division",26311,COURE Mark,"The Liberal Party of Australia, New South Wales Division",27321,MANNERING Lucy,Australian Labor Party (NSW Branch),17802,9519,False,1010
Orange,https://pastvtr.elections.nsw.gov.au/SG1901/LA/orange/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/orange/dop/dop,DONATO Philip,"Shooters, Fishers and Farmers Party (NSW) Incorporated",56939,50295,1811,52106,91.51,25148,DONATO Philip,"Shooters, Fishers and Farmers Party (NSW) Incorporated",24718,DONATO Philip,"Shooters, Fishers and Farmers Party (NSW) Incorporated",27746,HAZELTON Kate,National Party of Australia - NSW,14821,12925,False,3028
Oxley,https://pastvtr.elections.nsw.gov.au/SG1901/LA/oxley/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/oxley/dop/dop,PAVEY Melinda,National Party of Australia - NSW,57131,48540,1761,50301,88.05,24271,PAVEY Melinda,National Party of Australia - NSW,25115,PAVEY Melinda,National Party of Australia - NSW,27111,JENVEY Susan,Country Labor Party,14672,12439,False,1996
Parramatta,https://pastvtr.elections.nsw.gov.au/SG1901/LA/parramatta/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/parramatta/dop/dop,LEE Geoffrey,"The Liberal Party of Australia, New South Wales Division",57023,48728,1621,50349,88.3,24365,LEE Geoffrey,"The Liberal Party of Australia, New South Wales Division",26322,LEE Geoffrey,"The Liberal Party of Australia, New South Wales Division",27330,SCULLY Liz,Australian Labor Party (NSW Branch),17733,9597,False,1008
Penrith,https://pastvtr.elections.nsw.gov.au/SG1901/LA/penrith/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/penrith/dop/dop,AYRES Stuart,"The Liberal Party of Australia, New South Wales Division",56565,48853,1819,50672,89.58,24427,AYRES Stuart,"The Liberal Party of Australia, New South Wales Division",19561,AYRES Stuart,"The Liberal Party of Australia, New South Wales Division",21204,McKEOWN Karen,Australian Labor Party (NSW Branch),20096,1108,False,1643
Pittwater,https://pastvtr.elections.nsw.gov.au/SG1901/LA/pittwater/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/pittwater/dop/dop,STOKES Robert,"The Liberal Party of Australia, New South Wales Division",56138,49119,1346,50465,89.89,24560,STOKES Robert,"The Liberal Party of Australia, New South Wales Division",28170,STOKES Robert,"The Liberal Party of Australia, New South Wales Division",29696,KORZY Miranda,The Greens NSW,12225,17471,False,1526
Port Macquarie,https://pastvtr.elections.nsw.gov.au/SG1901/LA/port-macquarie/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/port-macquarie/dop/dop,WILLIAMS Leslie,National Party of Australia - NSW,59974,52735,1971,54706,91.22,26368,WILLIAMS Leslie,National Party of Australia - NSW,33538,WILLIAMS Leslie,National Party of Australia - NSW,34725,ALLEY Peter,Country Labor Party,14690,20035,False,1187
Port Stephens,https://pastvtr.elections.nsw.gov.au/SG1901/LA/port-stephens/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/port-stephens/dop/dop,WASHINGTON Kate,Country Labor Party,56476,49642,1790,51432,91.07,24822,WASHINGTON Kate,Country Labor Party,23896,WASHINGTON Kate,Country Labor Party,25766,ABBOTT Jaimie,"The Liberal Party of Australia, New South Wales Division",20448,5318,False,1870
Prospect,https://pastvtr.elections.nsw.gov.au/SG1901/LA/prospect/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/prospect/dop/dop,McDERMOTT Hugh,Australian Labor Party (NSW Branch),54422,46845,2242,49087,90.2,23423,McDERMOTT Hugh,Australian Labor Party (NSW Branch),24235,McDERMOTT Hugh,Australian Labor Party (NSW Branch),26008,HANA Matthew,"The Liberal Party of Australia, New South Wales Division",16867,9141,False,1773
Riverstone,https://pastvtr.elections.nsw.gov.au/SG1901/LA/riverstone/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/riverstone/dop/dop,CONOLLY Kevin,"The Liberal Party of Australia, New South Wales Division",59899,53510,1612,55122,92.02,26756,CONOLLY Kevin,"The Liberal Party of Australia, New South Wales Division",28956,CONOLLY Kevin,"The Liberal Party of Australia, New South Wales Division",29337,CHRISTIE Annemarie,Australian Labor Party (NSW Branch),22735,6602,False,381
Rockdale,https://pastvtr.elections.nsw.gov.au/SG1901/LA/rockdale/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/rockdale/dop/dop,KAMPER Steve,Australian Labor Party (NSW Branch),56421,47892,2318,50210,88.99,23947,KAMPER Steve,Australian Labor Party (NSW Branch),21945,KAMPER Steve,Australian Labor Party (NSW Branch),25077,HASSAN Sam,"The Liberal Party of Australia, New South Wales Division",17037,8040,False,3132
Ryde,https://pastvtr.elections.nsw.gov.au/SG1901/LA/ryde/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/ryde/dop/dop,DOMINELLO Victor,"The Liberal Party of Australia, New South Wales Division",54881,48492,1351,49843,90.82,24247,DOMINELLO Victor,"The Liberal Party of Australia, New South Wales Division",24045,DOMINELLO Victor,"The Liberal Party of Australia, New South Wales Division",26032,LAXALE Jerome,Australian Labor Party (NSW Branch),18123,7909,False,1987
Seven Hills,https://pastvtr.elections.nsw.gov.au/SG1901/LA/seven-hills/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/seven-hills/dop/dop,TAYLOR Mark,"The Liberal Party of Australia, New South Wales Division",53676,46977,1572,48549,90.45,23489,TAYLOR Mark,"The Liberal Party of Australia, New South Wales Division",23548,TAYLOR Mark,"The Liberal Party of Australia, New South Wales Division",24518,OWEN Durga,Australian Labor Party (NSW Branch),18988,5530,False,970
Shellharbour,https://pastvtr.elections.nsw.gov.au/SG1901/LA/shellharbour/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/shellharbour/dop/dop,WATSON Anna,Australian Labor Party (NSW Branch),62909,54840,2783,57623,91.6,27421,WATSON Anna,Australian Labor Party (NSW Branch),31532,WATSON Anna,Australian Labor Party (NSW Branch),34435,BITSCHKAT Shane,"The Liberal Party of Australia, New South Wales Division",16005,18430,False,2903
South Coast,https://pastvtr.elections.nsw.gov.au/SG1901/LA/south-coast/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/south-coast/dop/dop,HANCOCK Shelley,"The Liberal Party of Australia, New South Wales Division",56922,48880,2007,50887,89.4,24441,HANCOCK Shelley,"The Liberal Party of Australia, New South Wales Division",27143,HANCOCK Shelley,"The Liberal Party of Australia, New South Wales Division",27902,ALLDRICK Annette,Country Labor Party,18178,9724,False,759
Strathfield,https://pastvtr.elections.nsw.gov.au/SG1901/LA/strathfield/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/strathfield/dop/dop,MCKAY Jodi,Australian Labor Party (NSW Branch),53451,46217,1437,47654,89.15,23109,MCKAY Jodi,Australian Labor Party (NSW Branch),20475,MCKAY Jodi,Australian Labor Party (NSW Branch),23519,MADIRAZZA Philip,"The Liberal Party of Australia, New South Wales Division",19245,4274,False,3044
Summer Hill,https://pastvtr.elections.nsw.gov.au/SG1901/LA/summer-hill/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/summer-hill/dop/dop,HAYLEN Jo,Australian Labor Party (NSW Branch),56545,48785,1451,50236,88.84,24393,HAYLEN Jo,Australian Labor Party (NSW Branch),22639,HAYLEN Jo,Australian Labor Party (NSW Branch),32023,WEI Leo,"The Liberal Party of Australia, New South Wales Division",12271,19752,False,9384
Swansea,https://pastvtr.elections.nsw.gov.au/SG1901/LA/swansea/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/swansea/dop/dop,CATLEY Yasmin,Australian Labor Party (NSW Branch),56681,49192,2224,51416,90.71,24597,CATLEY Yasmin,Australian Labor Party (NSW Branch),24371,CATLEY Yasmin,Australian Labor Party (NSW Branch),26792,BOWMAN Dean,"The Liberal Party of Australia, New South Wales Division",17449,9343,False,2421
Sydney,https://pastvtr.elections.nsw.gov.au/SG1901/LA/sydney/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/sydney/dop/dop,GREENWICH Alex,Independent,55131,43201,807,44008,79.82,21601,GREENWICH Alex,Independent,17905,GREENWICH Alex,Independent,22841,GANNON Lyndon,"The Liberal Party of Australia, New South Wales Division",14134,8707,False,4936
Tamworth,https://pastvtr.elections.nsw.gov.au/SG1901/LA/tamworth/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/tamworth/dop/dop,ANDERSON Kevin,National Party of Australia - NSW,56751,50578,1136,51714,91.12,25290,ANDERSON Kevin,National Party of Australia - NSW,27855,ANDERSON Kevin,National Party of Australia - NSW,30522,RODDA Mark,Independent,12403,18119,False,2667
Terrigal,https://pastvtr.elections.nsw.gov.au/SG1901/LA/terrigal/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/terrigal/dop/dop,CROUCH Adam,"The Liberal Party of Australia, New South Wales Division",57504,50284,1682,51966,90.37,25143,CROUCH Adam,"The Liberal Party of Australia, New South Wales Division",26580,CROUCH Adam,"The Liberal Party of Australia, New South Wales Division",27802,SUNDSTROM Jeff,Australian Labor Party (NSW Branch),16794,11008,False,1222
The Entrance,https://pastvtr.elections.nsw.gov.au/SG1901/LA/the-entrance/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/the-entrance/dop/dop,MEHAN David,Australian Labor Party (NSW Branch),56363,48086,2130,50216,89.09,24044,MEHAN David,Australian Labor Party (NSW Branch),20744,MEHAN David,Australian Labor Party (NSW Branch),23661,PERREM Brian,"The Liberal Party of Australia, New South Wales Division",19189,4472,False,2917
Tweed,https://pastvtr.elections.nsw.gov.au/SG1901/LA/tweed/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/tweed/dop/dop,PROVEST Geoff,National Party of Australia - NSW,56940,46661,1937,48598,85.35,23331,PROVEST Geoff,National Party of Australia - NSW,22185,PROVEST Geoff,National Party of Australia - NSW,23243,ELLIOT Craig,Country Labor Party,19040,4203,False,1058
Upper Hunter,https://pastvtr.elections.nsw.gov.au/SG1901/LA/upper-hunter/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/upper-hunter/dop/dop,JOHNSEN Michael,National Party of Australia - NSW,55471,48525,1701,50226,90.54,24263,JOHNSEN Michael,National Party of Australia - NSW,16492,JOHNSEN Michael,National Party of Australia - NSW,19341,DAGG Melanie,Country Labor Party,17456,1885,False,2849
Vaucluse,https://pastvtr.elections.nsw.gov.au/SG1901/LA/vaucluse/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/vaucluse/dop/dop,UPTON Gabrielle,"The Liberal Party of Australia, New South Wales Division",56448,46023,856,46879,83.05,23012,UPTON Gabrielle,"The Liberal Party of Australia, New South Wales Division",26397,UPTON Gabrielle,"The Liberal Party of Australia, New South Wales Division",28260,McEWIN Megan,The Greens NSW,12506,15754,False,1863
Wagga Wagga,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wagga-wagga/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wagga-wagga/dop/dop,McGIRR Joe,Independent,55688,48578,1607,50185,90.12,24290,McGIRR Joe,Independent,21682,McGIRR Joe,Independent,26869,POWELL Mackenna,National Party of Australia - NSW,14169,12700,False,5187
Wakehurst,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wakehurst/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wakehurst/dop/dop,HAZZARD Brad,"The Liberal Party of Australia, New South Wales Division",55814,48712,1537,50249,90.03,24357,HAZZARD Brad,"The Liberal Party of Australia, New South Wales Division",28704,HAZZARD Brad,"The Liberal Party of Australia, New South Wales Division",30182,SHARPE Chris,Australian Labor Party (NSW Branch),12326,17856,False,1478
Wallsend,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wallsend/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wallsend/dop/dop,HORNERY Sonia,Australian Labor Party (NSW Branch),59050,51351,1851,53202,90.1,25676,HORNERY Sonia,Australian Labor Party (NSW Branch),31998,HORNERY Sonia,Australian Labor Party (NSW Branch),35605,TRAPPETT Nicholas,"The Liberal Party of Australia, New South Wales Division",11591,24014,False,3607
Willoughby,https://pastvtr.elections.nsw.gov.au/SG1901/LA/willoughby/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/willoughby/dop/dop,BEREJIKLIAN Gladys,"The Liberal Party of Australia, New South Wales Division",54508,47857,934,48791,89.51,23929,BEREJIKLIAN Gladys,"The Liberal Party of Australia, New South Wales Division",27292,BEREJIKLIAN Gladys,"The Liberal Party of Australia, New South Wales Division",29142,REISS Justin,Australian Labor Party (NSW Branch),11885,17257,False,1850
Wollondilly,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wollondilly/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wollondilly/dop/dop,SMITH Nathaniel,"The Liberal Party of Australia, New South Wales Division",57397,50989,1934,52923,92.21,25495,SMITH Nathaniel,"The Liberal Party of Australia, New South Wales Division",19351,SMITH Nathaniel,"The Liberal Party of Australia, New South Wales Division",21113,HANNAN Judy,Independent,16931,4182,False,1762
Wollongong,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wollongong/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wollongong/dop/dop,SCULLY Paul,Australian Labor Party (NSW Branch),60829,51435,2400,53835,88.5,25718,SCULLY Paul,Australian Labor Party (NSW Branch),25776,SCULLY Paul,Australian Labor Party (NSW Branch),31357,FITZPATRICK Zachary,"The Liberal Party of Australia, New South Wales Division",12580,18777,False,5581
Wyong,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wyong/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/wyong/dop/dop,HARRIS David,Australian Labor Party (NSW Branch),57477,48121,2655,50776,88.34,24061,HARRIS David,Australian Labor Party (NSW Branch),25077,HARRIS David,Australian Labor Party (NSW Branch),27296,LI-CANTWELL Ying Shu,"The Liberal Party of Australia, New South Wales Division",16415,10881,False,2219
