district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,L,L,12805,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,B.E.,B.E.,7015,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,ADN,ADN,6974,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,PAN,PAN,5131,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,PCP-PEV,PCP-PEV,4923,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,PCTP/MRPP,PCTP/MRPP,1005,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,R.I.R.,R.I.R.,933,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,VP,VP,592,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,E,E,528,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,ND,ND,472,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,NC,NC,299,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Aveiro,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,642044,403812,10606,414418,64.55,201907,0,first,,,PPM,PPM,304,Portugal,PT-010000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,16
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,CH,CH,20447,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,PS,PS,19536,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,15407,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,PCP-PEV,PCP-PEV,10000,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,L,L,1547,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,IL,IL,1439,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,B.E.,B.E.,1365,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,ADN,ADN,713,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,PAN,PAN,636,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,PCTP/MRPP,PCTP/MRPP,455,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,R.I.R.,R.I.R.,135,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,ND,ND,97,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,VP,VP,93,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,E,E,87,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Beja,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,CH,CH,118320,72041,1701,73742,62.32,36021,0,first,,,PPM,PPM,84,Portugal,PT-020000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,198180,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,PS,PS,125539,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,CH,CH,119917,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,IL,IL,36687,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,L,L,16615,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,B.E.,B.E.,10029,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,PCP-PEV,PCP-PEV,9180,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,ADN,ADN,5329,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,PAN,PAN,5181,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,R.I.R.,R.I.R.,1086,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,ND,ND,888,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,VP,VP,694,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,E,E,529,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,JPP,JPP,307,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Braga,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,782367,530433,14944,545377,69.71,265217,0,first,,,PPM,PPM,272,Portugal,PT-030000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,19
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,30611,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,PS,PS,17796,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,CH,CH,14288,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,IL,IL,1527,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,ADN,ADN,1071,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,L,L,792,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,PCP-PEV,PCP-PEV,725,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,B.E.,B.E.,591,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,PAN,PAN,469,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,R.I.R.,R.I.R.,97,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,VP,VP,86,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,E,E,80,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Bragança,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,132768,68199,1784,69983,52.71,34100,0,first,,,PPM,PPM,66,Portugal,PT-040000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Castelo Branco,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,162574,101229,2847,104076,64.02,50615,0,first,,,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,33616,Portugal,PT-050000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Castelo Branco,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,162574,101229,2847,104076,64.02,50615,0,first,,,PS,PS,29751,Portugal,PT-050000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Castelo Branco,https://www.eleicoes.mai.gov.pt/legislativas2025/,https://www.eleicoes.mai.gov.pt/legislativas2025/,PPD/PSD.CDS-PP,PPD/PSD.CDS-PP,162574,101229,2847,104076,64.02,50615,0,first,,,CH,CH,24313,Portugal,PT-050000,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
