district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,unreturned_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Bukit Gantang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Syed Abu Hussin Bin Hafiz Syed Abdul Fasal,BN,69873,56863,761,243,57867,82.82,28432,0,first,,,Idris Ahmad,PAS,16052,Perak,P.059,official
Bukit Gantang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Syed Abu Hussin Bin Hafiz Syed Abdul Fasal,BN,69873,56863,761,243,57867,82.82,28432,1,final,,,Syed Abu Hussin Bin Hafiz Syed Abdul Fasal,BN,22450,Perak,P.059,official
Bukit Gantang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Syed Abu Hussin Bin Hafiz Syed Abdul Fasal,BN,69873,56863,761,243,57867,82.82,28432,1,final,,,Khadri Khalid,PKR,18361,Perak,P.059,official
Bukit Gantang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Syed Abu Hussin Bin Hafiz Syed Abdul Fasal,BN,69873,56863,761,243,57867,82.82,28432,1,final,,,Idris Ahmad,PAS,16052,Perak,P.059,official
Taiping,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Teh Kok Lim,PKR,90729,69743,1092,462,71297,78.58,34872,0,first,,,Teh Kok Lim,PKR,42997,Perak,P.060,official
Taiping,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Teh Kok Lim,PKR,90729,69743,1092,462,71297,78.58,34872,0,first,,,Tan Keng Liang,BN,15613,Perak,P.060,official
Taiping,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Teh Kok Lim,PKR,90729,69743,1092,462,71297,78.58,34872,0,first,,,Ibrahim Ismail,PAS,11133,Perak,P.060,official
Taiping,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Teh Kok Lim,PKR,90729,69743,1092,462,71297,78.58,34872,1,final,,,Teh Kok Lim,PKR,42997,Perak,P.060,official
Taiping,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Teh Kok Lim,PKR,90729,69743,1092,462,71297,78.58,34872,1,final,,,Tan Keng Liang,BN,15613,Perak,P.060,official
Taiping,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Teh Kok Lim,PKR,90729,69743,1092,462,71297,78.58,34872,1,final,,,Ibrahim Ismail,PAS,11133,Perak,P.060,official
Padang Rengas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mohamed Nazri Bin Tan Abdul Aziz,BN,30996,25281,315,102,25698,82.91,12641,0,first,,,Mohamed Nazri Bin Tan Abdul Aziz,BN,10491,Perak,P.061,official
Padang Rengas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mohamed Nazri Bin Tan Abdul Aziz,BN,30996,25281,315,102,25698,82.91,12641,0,first,,,Ejazi Yahaya,PKR,7943,Perak,P.061,official
Padang Rengas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mohamed Nazri Bin Tan Abdul Aziz,BN,30996,25281,315,102,25698,82.91,12641,0,first,,,Mohamad Azalan,PAS,6847,Perak,P.061,official
Padang Rengas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mohamed Nazri Bin Tan Abdul Aziz,BN,30996,25281,315,102,25698,82.91,12641,1,final,,,Mohamed Nazri Bin Tan Abdul Aziz,BN,10491,Perak,P.061,official
Padang Rengas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mohamed Nazri Bin Tan Abdul Aziz,BN,30996,25281,315,102,25698,82.91,12641,1,final,,,Ejazi Yahaya,PKR,7943,Perak,P.061,official
Padang Rengas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mohamed Nazri Bin Tan Abdul Aziz,BN,30996,25281,315,102,25698,82.91,12641,1,final,,,Mohamad Azalan,PAS,6847,Perak,P.061,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,0,first,,,S. Kesavan,PKR,20817,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,0,first,,,S.K. Devamany,BN,15210,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,0,first,,,Ishak Ibrahim,PAS,5194,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,0,first,,,Michael Jeyakumar Devaraj,PSM,1505,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,1,final,,,S. Kesavan,PKR,20817,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,1,final,,,S.K. Devamany,BN,15210,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,1,final,,,Ishak Ibrahim,PAS,5194,Perak,P.062,official
Sungai Siput,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,S. Kesavan,PKR,55002,42726,814,122,43662,79.38,21364,1,final,,,Michael Jeyakumar Devaraj,PSM,1505,Perak,P.062,official
Tambun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ahmad Faizal Azumu,PKR,107763,86950,960,1010,88920,82.51,43476,0,first,,,Ahmad Faizal Azumu,PKR,38661,Perak,P.063,official
Tambun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ahmad Faizal Azumu,PKR,107763,86950,960,1010,88920,82.51,43476,0,first,,,Ahmad Husni Hanadzlah,BN,33341,Perak,P.063,official
Tambun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ahmad Faizal Azumu,PKR,107763,86950,960,1010,88920,82.51,43476,0,first,,,Ibrahim Zakaria,PAS,14948,Perak,P.063,official
Tambun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ahmad Faizal Azumu,PKR,107763,86950,960,1010,88920,82.51,43476,1,final,,,Ahmad Faizal Azumu,PKR,38661,Perak,P.063,official
Tambun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ahmad Faizal Azumu,PKR,107763,86950,960,1010,88920,82.51,43476,1,final,,,Ahmad Husni Hanadzlah,BN,33341,Perak,P.063,official
Tambun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ahmad Faizal Azumu,PKR,107763,86950,960,1010,88920,82.51,43476,1,final,,,Ibrahim Zakaria,PAS,14948,Perak,P.063,official
Ipoh Timor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Wong Kah Woh,PKR,91486,70241,1023,462,71726,78.4,35121,0,first,,,Wong Kah Woh,PKR,56519,Perak,P.064,official
Ipoh Timor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Wong Kah Woh,PKR,91486,70241,1023,462,71726,78.4,35121,0,first,,,Kathleen (Kat) Wong,BN,13722,Perak,P.064,official
Ipoh Timor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Wong Kah Woh,PKR,91486,70241,1023,462,71726,78.4,35121,1,final,,,Wong Kah Woh,PKR,56519,Perak,P.064,official
Ipoh Timor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Wong Kah Woh,PKR,91486,70241,1023,462,71726,78.4,35121,1,final,,,Kathleen (Kat) Wong,BN,13722,Perak,P.064,official
Ipoh Barat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Kula,PKR,84874,65502,878,472,66852,78.77,32752,0,first,,,M. Kula,PKR,55613,Perak,P.065,official
Ipoh Barat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Kula,PKR,84874,65502,878,472,66852,78.77,32752,0,first,,,Cheng Wei Yee,BN,9889,Perak,P.065,official
Ipoh Barat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Kula,PKR,84874,65502,878,472,66852,78.77,32752,1,final,,,M. Kula,PKR,55613,Perak,P.065,official
Ipoh Barat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Kula,PKR,84874,65502,878,472,66852,78.77,32752,1,final,,,Cheng Wei Yee,BN,9889,Perak,P.065,official
Batu Gajah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,V. Sivakumar,PKR,81399,62787,733,284,63804,78.38,31394,0,first,,,V. Sivakumar,PKR,52850,Perak,P.066,official
Batu Gajah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,V. Sivakumar,PKR,81399,62787,733,284,63804,78.38,31394,0,first,,,Leong Chee Wai,BN,8982,Perak,P.066,official
Batu Gajah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,V. Sivakumar,PKR,81399,62787,733,284,63804,78.38,31394,0,first,,,Kunasekaran A/L Krishnan,PSM,955,Perak,P.066,official
Batu Gajah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,V. Sivakumar,PKR,81399,62787,733,284,63804,78.38,31394,1,final,,,V. Sivakumar,PKR,52850,Perak,P.066,official
Batu Gajah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,V. Sivakumar,PKR,81399,62787,733,284,63804,78.38,31394,1,final,,,Leong Chee Wai,BN,8982,Perak,P.066,official
Batu Gajah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,V. Sivakumar,PKR,81399,62787,733,284,63804,78.38,31394,1,final,,,Kunasekaran A/L Krishnan,PSM,955,Perak,P.066,official
Kuala Kangsar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mastura Yazid,BN,36954,30056,511,134,30701,83.08,15029,0,first,,,Mastura Yazid,BN,12102,Perak,P.067,official
Kuala Kangsar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mastura Yazid,BN,36954,30056,511,134,30701,83.08,15029,0,first,,,Ahmad Termizi Ramli,PKR,11371,Perak,P.067,official
Kuala Kangsar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mastura Yazid,BN,36954,30056,511,134,30701,83.08,15029,0,first,,,Khalil Idham Lim,PAS,6583,Perak,P.067,official
Kuala Kangsar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mastura Yazid,BN,36954,30056,511,134,30701,83.08,15029,1,final,,,Mastura Yazid,BN,12102,Perak,P.067,official
Kuala Kangsar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mastura Yazid,BN,36954,30056,511,134,30701,83.08,15029,1,final,,,Ahmad Termizi Ramli,PKR,11371,Perak,P.067,official
Kuala Kangsar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mastura Yazid,BN,36954,30056,511,134,30701,83.08,15029,1,final,,,Khalil Idham Lim,PAS,6583,Perak,P.067,official
Beruas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ngeh Koo Ham,PKR,79794,60267,1009,341,61617,77.22,30134,0,first,,,Ngeh Koo Ham,PKR,41231,Perak,P.068,official
Beruas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ngeh Koo Ham,PKR,79794,60267,1009,341,61617,77.22,30134,0,first,,,Pang Chok King,BN,13277,Perak,P.068,official
Beruas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ngeh Koo Ham,PKR,79794,60267,1009,341,61617,77.22,30134,0,first,,,Mohamad Nazeer Hameed,PAS,5759,Perak,P.068,official
Beruas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ngeh Koo Ham,PKR,79794,60267,1009,341,61617,77.22,30134,1,final,,,Ngeh Koo Ham,PKR,41231,Perak,P.068,official
Beruas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ngeh Koo Ham,PKR,79794,60267,1009,341,61617,77.22,30134,1,final,,,Pang Chok King,BN,13277,Perak,P.068,official
Beruas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Ngeh Koo Ham,PKR,79794,60267,1009,341,61617,77.22,30134,1,final,,,Mohamad Nazeer Hameed,PAS,5759,Perak,P.068,official
Parit,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Nizar,BN,35910,28990,425,132,29547,82.28,14496,0,first,,,Nizar,BN,14035,Perak,P.069,official
Parit,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Nizar,BN,35910,28990,425,132,29547,82.28,14496,0,first,,,Najiha Ahmad,PAS,7715,Perak,P.069,official
Parit,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Nizar,BN,35910,28990,425,132,29547,82.28,14496,0,first,,,Tarmizi Mohd Jam,PKR,7240,Perak,P.069,official
Parit,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Nizar,BN,35910,28990,425,132,29547,82.28,14496,1,final,,,Nizar,BN,14035,Perak,P.069,official
Parit,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Nizar,BN,35910,28990,425,132,29547,82.28,14496,1,final,,,Najiha Ahmad,PAS,7715,Perak,P.069,official
Parit,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Nizar,BN,35910,28990,425,132,29547,82.28,14496,1,final,,,Tarmizi Mohd Jam,PKR,7240,Perak,P.069,official
Kampar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Su Keong Siong,PKR,69436,52495,858,214,53567,77.15,26248,0,first,,,Su Keong Siong,PKR,30216,Perak,P.070,official
Kampar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Su Keong Siong,PKR,69436,52495,858,214,53567,77.15,26248,0,first,,,Lee Chee Leong,BN,18415,Perak,P.070,official
Kampar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Su Keong Siong,PKR,69436,52495,858,214,53567,77.15,26248,0,first,,,Yougan,PAS,3864,Perak,P.070,official
Kampar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Su Keong Siong,PKR,69436,52495,858,214,53567,77.15,26248,1,final,,,Su Keong Siong,PKR,30216,Perak,P.070,official
Kampar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Su Keong Siong,PKR,69436,52495,858,214,53567,77.15,26248,1,final,,,Lee Chee Leong,BN,18415,Perak,P.070,official
Kampar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Su Keong Siong,PKR,69436,52495,858,214,53567,77.15,26248,1,final,,,Yougan,PAS,3864,Perak,P.070,official
Gopeng,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Lee Boon Chye,PKR,99167,79233,853,446,80532,81.21,39617,0,first,,,Lee Boon Chye,PKR,48923,Perak,P.071,official
Gopeng,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Lee Boon Chye,PKR,99167,79233,853,446,80532,81.21,39617,0,first,,,Heng Seai Kie,BN,19145,Perak,P.071,official
Gopeng,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Lee Boon Chye,PKR,99167,79233,853,446,80532,81.21,39617,0,first,,,Ismail Bin Ariffin,PAS,11165,Perak,P.071,official
Gopeng,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Lee Boon Chye,PKR,99167,79233,853,446,80532,81.21,39617,1,final,,,Lee Boon Chye,PKR,48923,Perak,P.071,official
Gopeng,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Lee Boon Chye,PKR,99167,79233,853,446,80532,81.21,39617,1,final,,,Heng Seai Kie,BN,19145,Perak,P.071,official
Gopeng,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Lee Boon Chye,PKR,99167,79233,853,446,80532,81.21,39617,1,final,,,Ismail Bin Ariffin,PAS,11165,Perak,P.071,official
Tapah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Saravanan,BN,47128,36174,760,179,37113,78.75,18088,0,first,,,M. Saravanan,BN,16086,Perak,P.072,official
Tapah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Saravanan,BN,47128,36174,760,179,37113,78.75,18088,0,first,,,Mohamed Azni,PKR,15472,Perak,P.072,official
Tapah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Saravanan,BN,47128,36174,760,179,37113,78.75,18088,0,first,,,Norazli Bin Musa,PAS,4616,Perak,P.072,official
Tapah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Saravanan,BN,47128,36174,760,179,37113,78.75,18088,1,final,,,M. Saravanan,BN,16086,Perak,P.072,official
Tapah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,M. Saravanan,BN,47128,36174,760,179,37113,78.75,18088,1,final,,,Mohamed Azni,PKR,15472,Perak,P.072,official
