district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP),Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP),5,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,Klimatalliansen,Klimatalliansen,4,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,Enhet,Enhet,3,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,3,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,Partiet Vändpunkt,Partiet Vändpunkt,1,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,SKP,SKP,1,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Nässjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,22963,19250,203,19453,84.71,9626,0,first,,,Socialisterna-Välfärdspartiet,Socialisterna-Välfärdspartiet,1,Sweden,SE_0682,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,S,S,6421,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,SD,SD,4870,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,M,M,4560,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,KD,KD,1995,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,C,C,1854,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,V,V,769,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,L,L,732,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,MP,MP,528,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Alternativ för Sverige,Alternativ för Sverige,53,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,49,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Partiet Nyans,Partiet Nyans,29,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Piratpartiet,Piratpartiet,17,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Medborgerlig Samling,Medborgerlig Samling,15,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Knapptryckarna,Knapptryckarna,14,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,12,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,MoD,MoD,9,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Feministiskt initiativ,Feministiskt initiativ,7,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Partiet Vändpunkt,Partiet Vändpunkt,7,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Enhet,Enhet,4,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,4,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Socialisterna-Välfärdspartiet,Socialisterna-Välfärdspartiet,3,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Direktdemokraterna,Direktdemokraterna,2,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Klassiskt liberala partiet,Klassiskt liberala partiet,2,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Värnamo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,26042,21958,232,22190,85.21,10980,0,first,,,Klimatalliansen,Klimatalliansen,2,Sweden,SE_0683,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,SD,SD,2112,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,S,S,1603,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,M,M,1229,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,KD,KD,1051,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,C,C,492,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,V,V,215,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,L,L,158,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,MP,MP,113,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,58,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Partiet Nyans,Partiet Nyans,44,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Alternativ för Sverige,Alternativ för Sverige,20,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Medborgerlig Samling,Medborgerlig Samling,7,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,6,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Piratpartiet,Piratpartiet,5,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Knapptryckarna,Knapptryckarna,3,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Feministiskt initiativ,Feministiskt initiativ,1,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,Klimatalliansen,Klimatalliansen,1,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sävsjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8376,7119,64,7183,85.76,3560,0,first,,,MoD,MoD,1,Sweden,SE_0684,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,SD,SD,4853,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,S,S,4788,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,M,M,3083,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,KD,KD,1679,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,C,C,1330,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,V,V,518,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,L,L,505,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,MP,MP,409,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,72,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Partiet Nyans,Partiet Nyans,53,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Alternativ för Sverige,Alternativ för Sverige,49,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,MoD,MoD,13,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,10,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,9,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Medborgerlig Samling,Medborgerlig Samling,8,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Knapptryckarna,Knapptryckarna,7,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Feministiskt initiativ,Feministiskt initiativ,6,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Direktdemokraterna,Direktdemokraterna,5,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Piratpartiet,Piratpartiet,5,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Enhet,Enhet,1,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Klassiskt liberala partiet,Klassiskt liberala partiet,1,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Klimatalliansen,Klimatalliansen,1,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Majspartiet,Majspartiet,1,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Socialisterna-Välfärdspartiet,Socialisterna-Välfärdspartiet,1,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Vetlanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,20663,17408,176,17584,85.1,8705,0,first,,,Stram Kurs Sverige,Stram Kurs Sverige,1,Sweden,SE_0685,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,S,S,3264,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,SD,SD,2791,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,M,M,2038,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,C,C,1039,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,KD,KD,912,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,L,L,437,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,V,V,414,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,MP,MP,346,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Partiet Nyans,Partiet Nyans,66,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,33,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Alternativ för Sverige,Alternativ för Sverige,22,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Piratpartiet,Piratpartiet,18,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Medborgerlig Samling,Medborgerlig Samling,15,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,13,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,MoD,MoD,13,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Knapptryckarna,Knapptryckarna,9,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Feministiskt initiativ,Feministiskt initiativ,6,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,5,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Direktdemokraterna,Direktdemokraterna,4,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Enhet,Enhet,4,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Klimatalliansen,Klimatalliansen,3,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP),Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP),3,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Basinkomstpartiet,Basinkomstpartiet,1,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Eksjö,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,13389,11457,135,11592,86.58,5729,0,first,,,Kalle ankapartiet,Kalle ankapartiet,1,Sweden,SE_0686,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,S,S,4067,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,SD,SD,2783,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,M,M,2189,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,KD,KD,832,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
