district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Campeche 01 — San Francisco de Campeche,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,347854,235584,4816,240400,69.11,65481,0,first,,,Jorge Álvarez Máynez,Máynez,62303,Campeche,MX2024-04-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Campeche 02 — Ciudad del Carmen,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,346857,203211,5184,208395,60.08,115393,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,147357,Campeche,MX2024-04-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Campeche 02 — Ciudad del Carmen,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,346857,203211,5184,208395,60.08,115393,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,23890,Campeche,MX2024-04-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Campeche 02 — Ciudad del Carmen,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,346857,203211,5184,208395,60.08,115393,0,first,,,Jorge Álvarez Máynez,Máynez,31964,Campeche,MX2024-04-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 01 — Piedras Negras,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,328765,191680,4732,196412,59.74,39053,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,110876,Coahuila,MX2024-05-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 01 — Piedras Negras,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,328765,191680,4732,196412,59.74,39053,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,71823,Coahuila,MX2024-05-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 01 — Piedras Negras,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,328765,191680,4732,196412,59.74,39053,0,first,,,Jorge Álvarez Máynez,Máynez,8981,Coahuila,MX2024-05-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 02 — San Pedro,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,290808,195146,4645,199791,68.7,51590,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,119673,Coahuila,MX2024-05-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 02 — San Pedro,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,290808,195146,4645,199791,68.7,51590,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,68083,Coahuila,MX2024-05-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 02 — San Pedro,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,290808,195146,4645,199791,68.7,51590,0,first,,,Jorge Álvarez Máynez,Máynez,7390,Coahuila,MX2024-05-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 03 — Monclova,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,329926,212341,4315,216656,65.67,22590,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,112113,Coahuila,MX2024-05-003,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 03 — Monclova,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,329926,212341,4315,216656,65.67,22590,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,89523,Coahuila,MX2024-05-003,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 03 — Monclova,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,329926,212341,4315,216656,65.67,22590,0,first,,,Jorge Álvarez Máynez,Máynez,10705,Coahuila,MX2024-05-003,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 04 — Saltillo,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,330576,211229,3669,214898,65.01,2826,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,98529,Coahuila,MX2024-05-004,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 04 — Saltillo,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,330576,211229,3669,214898,65.01,2826,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,95703,Coahuila,MX2024-05-004,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 04 — Saltillo,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,330576,211229,3669,214898,65.01,2826,0,first,,,Jorge Álvarez Máynez,Máynez,16997,Coahuila,MX2024-05-004,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 05 — Torreón,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,276852,191974,3540,195514,70.62,11995,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,97766,Coahuila,MX2024-05-005,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Coahuila 05 — Torreón,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,276852,191974,3540,195514,70.62,11995,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,85771,Coahuila,MX2024-05-005,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
