district,district_url,distribution_url,elected_member,elected_party,elected_members,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"MCLAUGHLIN, Tessa",Australian Labor Party,Excluded,False,,898
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"MCLAREN, Liam",Australian Labor Party,Excluded,False,,793
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"VOLF, Nathan",Tasmanian Greens,Excluded,False,,657
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"WAN, David",Liberal Party,Excluded,False,,647
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"SHIRLEY, Craig",Australian Labor Party,Excluded,False,,605
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"PHIPPS, Steven",Independent,Excluded,False,,564
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"TEMPLETON, Angus",Tasmanian Greens,Excluded,False,,542
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"CARUANA, Pat",Tasmanian Greens,Excluded,False,,518
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"GOLDSMITH, Jags",Independent,Excluded,False,,359
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,0,first,,,"MACGOWAN, John",Independent,Excluded,False,,300
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"BAYLEY, Vica",Tasmanian Greens,Elected 2,True,2,8006
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"BURNET, Helen",Tasmanian Greens,Elected 5,True,5,8006
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"HADDAD, Ella",Australian Labor Party,Elected 3,True,3,8006
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"JOHNSTON, Kristie",Independent,Elected 1,True,1,8006
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"VERMEY, Marcus",Liberal Party,Elected 6,True,6,8006
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"WILLIE, Josh",Australian Labor Party,Elected 4,True,4,8006
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"OGILVIE, Madeleine",Liberal Party,Elected 7,True,7,7082
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"BEHRAKIS, Simon",Liberal Party,,False,,6902
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"ARCHER, Elise",Independent,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"BARNETT, Jessica",Liberal Party,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"CARUANA, Pat",Tasmanian Greens,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"DI FLORIO, Marilena",Independent,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"GOLDSMITH, Jags",Independent,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"JOHNSTONE, Edwin",Liberal Party,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"JONES, Peter",Tasmanian Greens,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"KAMARA, John",Australian Labor Party,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"MACGOWAN, John",Independent,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"MARTIN, Luke",Australian Labor Party,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"MCLAREN, Liam",Australian Labor Party,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"MCLAUGHLIN, Tessa",Australian Labor Party,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"PHIPPS, Steven",Independent,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"RESULTS COUNT, 47",Independent,Status,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"SHELLEY, Janet",Tasmanian Greens,Excluded,False,,0
Clark,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/clark/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Clark%20-%20Export%20Count%2047.xlsx,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",Independent; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Tasmanian Greens; Liberal Party; Liberal Party,"JOHNSTON, Kristie; BAYLEY, Vica; HADDAD, Ella; WILLIE, Josh; BURNET, Helen; VERMEY, Marcus; OGILVIE, Madeleine",7,8006,74385,64042,3115,67157,90.28,180,47,final,,,"SHIRLEY, Craig",Australian Labor Party,Excluded,False,,0
