district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Narre Warren South,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/narre-warren-south-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/narre-warren-south-district-results/narre-warren-south-results-distribution,"MAAS, Gary",Australian Labor Party - Victorian Branch,53430,42859,3349,46208,86.48,,"MAAS, Gary",Australian Labor Party - Victorian Branch,20562,"MAAS, Gary",Australian Labor Party - Victorian Branch,23247,"SAMUEL, Annette",Liberal,13815,9432,False,2685
Nepean,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/nepean-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/nepean-district-results/nepean-results-distribution,"GROTH, Sam",Liberal,48944,40766,2753,43519,88.92,,"GROTH, Sam",Liberal,19614,"GROTH, Sam",Liberal,20603,"BRAYNE, Chris",Australian Labor Party - Victorian Branch,13919,6684,False,989
Niddrie,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/niddrie-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/niddrie-district-results/niddrie-results-distribution,"CARROLL, Ben",Australian Labor Party - Victorian Branch,50034,42242,2763,45005,89.95,,"CARROLL, Ben",Australian Labor Party - Victorian Branch,18567,"CARROLL, Ben",Australian Labor Party - Victorian Branch,23949,"YOUHANA, Alan",Liberal,18293,5656,False,5382
Northcote,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/northcote-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/northcote-district-results/northcote-results-distribution,"THEOPHANOUS, Kat",Australian Labor Party - Victorian Branch,50369,42642,2445,45087,89.51,,"THEOPHANOUS, Kat",Australian Labor Party - Victorian Branch,17303,"THEOPHANOUS, Kat",Australian Labor Party - Victorian Branch,21413,"GOME, Campbell",Australian Greens,21229,184,False,4110
Oakleigh,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/oakleigh-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/oakleigh-district-results/oakleigh-results-distribution,"DIMOPOULOS, Steve",Australian Labor Party - Victorian Branch,51934,43910,2000,45910,88.4,,"DIMOPOULOS, Steve",Australian Labor Party - Victorian Branch,19778,"DIMOPOULOS, Steve",Australian Labor Party - Victorian Branch,27876,"GRIVOKOSTOPOULOS, Jim",Liberal,16034,11842,False,8098
Ovens Valley,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ovens-valley-district-results,https://www.vec.vic.gov.au/-/media/0e3cce07564d4b8ebed7b762ebe790b1.xlsx,"McCURDY, Tim",The Nationals,48125,40382,2101,42491,88.29,,"McCURDY, Tim",The Nationals,21061,"McCURDY, Tim",The Nationals,27395,"LESCHEN, Zuvele",Australian Labor Party - Victorian Branch,12987,14408,False,6334
Pakenham,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pakenham-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pakenham-district-results/pakenham-results--distribution,"VULIN, Emma",Australian Labor Party - Victorian Branch,48014,38867,3089,41956,87.38,,"VULIN, Emma",Australian Labor Party - Victorian Branch,13151,"VULIN, Emma",Australian Labor Party - Victorian Branch,19587,"FARRELLY, David",Liberal,19280,307,False,6436
Pascoe Vale,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pascoe-vale-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pascoe-vale-district-results/pascoe-vale-results-distribution,"CIANFLONE, Anthony",Australian Labor Party - Victorian Branch,48584,40273,2249,42522,87.52,,"CIANFLONE, Anthony",Australian Labor Party - Victorian Branch,15611,"CIANFLONE, Anthony",Australian Labor Party - Victorian Branch,20950,"PANOPOULOS, Angelica",Australian Greens,19323,1627,False,5339
Point Cook,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/point-cook-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/point-cook-district-results/point-cook-results-distribution,"HILAKARI, Mathew",Australian Labor Party - Victorian Branch,49788,39099,4448,43547,87.46,,"HILAKARI, Mathew",Australian Labor Party - Victorian Branch,15657,"HILAKARI, Mathew",Australian Labor Party - Victorian Branch,22810,"NEWHOUSE, Angela",Liberal,16289,6521,False,7153
Polwarth,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/polwarth-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/polwarth-district-results/polwarth-results-distribution,"RIORDAN, Richard",Liberal,53064,46002,1949,47951,90.36,,"RIORDAN, Richard",Liberal,19540,"RIORDAN, Richard",Liberal,23823,"HUSSEIN, Hutch",Australian Labor Party - Victorian Branch,22179,1644,False,4283
Prahran,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/prahran-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/prahran-district-results/prahran-results-distribution,"HIBBINS, Sam",Australian Greens,48933,39243,1223,40466,82.7,,"HIBBINS, Sam",Australian Greens,14286,"HIBBINS, Sam",Australian Greens,24334,"LUCAS, Matthew",Liberal,14909,9425,False,10048
Preston,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/preston-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/preston-district-results/preston-results-distribution,"LAMBERT, Nathan",Australian Labor Party - Victorian Branch,50362,39857,3392,43249,85.88,,"LAMBERT, Nathan",Australian Labor Party - Victorian Branch,14999,"LAMBERT, Nathan",Australian Labor Party - Victorian Branch,20761,"PATERSON, Patchouli",Australian Greens,19096,1665,False,5762
Richmond,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/richmond-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/richmond-district-results/richmond-results-distribution,"DE VIETRI, Gabrielle",Australian Greens,48305,39731,1381,41112,85.11,,"DE VIETRI, Gabrielle",Australian Greens,13771,"DE VIETRI, Gabrielle",Australian Greens,22772,"O'DWYER, Lauren",Australian Labor Party - Victorian Branch,16959,5813,False,9001
Ringwood,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ringwood-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ringwood-district-results/ringwood-results-distribution,"FOWLES, Will",Australian Labor Party - Victorian Branch,52040,45753,1676,47429,91.14,,"FOWLES, Will",Australian Labor Party - Victorian Branch,17851,"FOWLES, Will",Australian Labor Party - Victorian Branch,26322,"WATSON, Cynthia",Liberal,19431,6891,False,8471
Ripon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ripon-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ripon-district-results/ripon-results-distribution,"HAYLETT, Martha",Australian Labor Party - Victorian Branch,50813,42341,3111,45452,89.45,,"HAYLETT, Martha",Australian Labor Party - Victorian Branch,16321,"HAYLETT, Martha",Australian Labor Party - Victorian Branch,22438,"STALEY, Louise",Liberal,19903,2535,False,6117
Rowville,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/rowville-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/rowville-district-results/rowville-results-distribution,"WELLS, Kim",Liberal,49738,43369,2070,45439,91.36,,"WELLS, Kim",Liberal,17600,"WELLS, Kim",Liberal,23274,"VERMA, Mannie Kaur",Australian Labor Party - Victorian Branch,20095,3179,False,5674
Sandringham,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/sandringham-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/sandringham-district-results/sandringham-results-distribution,"ROWSWELL, Brad",Liberal,46308,40512,1699,42211,91.15,,"ROWSWELL, Brad",Liberal,18783,"ROWSWELL, Brad",Liberal,20737,"PRESCOTT, Bettina",Australian Labor Party - Victorian Branch,11825,8912,False,1954
Shepparton,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/shepparton-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/shepparton-district-results/shepparton-results-distribution,"O'KEEFFE, Kim",The Nationals,50994,41301,2663,43964,86.21,,"O'KEEFFE, Kim",The Nationals,13242,"O'KEEFFE, Kim",The Nationals,23455,"SHEED, Suzanna",Independent,17846,5609,False,10213
South Barwon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/south-barwon-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/south-barwon-district-results/south-barwon-results-distribution,"CHEESEMAN, Darren",Australian Labor Party - Victorian Branch,51546,45184,1637,46821,90.83,,"CHEESEMAN, Darren",Australian Labor Party - Victorian Branch,19969,"CHEESEMAN, Darren",Australian Labor Party - Victorian Branch,27020,"KATOS, Andrew",Liberal,18164,8856,False,7051
South-West Coast,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/south-west-coast-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/south-west-coast-district-results/south-west-coast-results-distribution,"BRITNELL, Roma",Liberal,53099,45496,2723,48219,90.81,,"BRITNELL, Roma",Liberal,19517,"BRITNELL, Roma",Liberal,26410,"GASTON, Kylie",Australian Labor Party - Victorian Branch,19086,7324,False,6893
St Albans,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/st-albans-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/st-albans-district-results/st-albans-results-distribution,"SULEYMAN, Natalie",Australian Labor Party - Victorian Branch,46448,35716,3638,39354,84.73,,"SULEYMAN, Natalie",Australian Labor Party - Victorian Branch,15094,"SULEYMAN, Natalie",Australian Labor Party - Victorian Branch,21274,"KERR, Maria",Liberal,14442,6832,False,6180
Sunbury,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/sunbury-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/sunbury-district-results/sunbury-results-distribution,"BULL, Josh",Australian Labor Party - Victorian Branch,45582,37706,2620,40326,88.47,,"BULL, Josh",Australian Labor Party - Victorian Branch,16253,"BULL, Josh",Australian Labor Party - Victorian Branch,21271,"COTTOM, Simmone",Liberal,16435,4836,False,5018
Sydenham,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/sydenham-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/sydenham-district-results/sydenham-results-distribution,"HUTCHINS, Natalie",Australian Labor Party - Victorian Branch,53100,43665,3591,47256,88.99,,"HUTCHINS, Natalie",Australian Labor Party - Victorian Branch,18978,"HUTCHINS, Natalie",Australian Labor Party - Victorian Branch,22648,"CULLIA, Joseph",Liberal,14584,8064,False,3670
Tarneit,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/tarneit-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/tarneit-district-results/tarneit-results-distribution,"WIGHT, Dylan",Australian Labor Party - Victorian Branch,48792,38978,2946,41924,85.92,,"WIGHT, Dylan",Australian Labor Party - Victorian Branch,18173,"WIGHT, Dylan",Australian Labor Party - Victorian Branch,19649,"SINGH, Preet",Liberal,11774,7875,False,1476
Thomastown,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/thomastown-district-results,https://www.vec.vic.gov.au/-/media/de4053b950884e3fadbfb2c268de0424.xlsx,"HALFPENNY, Bronwyn",Australian Labor Party - Victorian Branch,47657,37429,3104,40580,85.15,,"HALFPENNY, Bronwyn",Australian Labor Party - Victorian Branch,19408,"HALFPENNY, Bronwyn",Australian Labor Party - Victorian Branch,24628,"SINGH, Gurdawar",Liberal,12801,11827,False,5220
Warrandyte,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/warrandyte-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/warrandyte-district-results/warrandyte-results-distribution,"SMITH, Ryan",Liberal,50951,45075,1582,46657,91.57,,"SMITH, Ryan",Liberal,21344,"SMITH, Ryan",Liberal,23112,"OAKLEY, Naomi",Australian Labor Party - Victorian Branch,15495,7617,False,1768
Wendouree,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/wendouree-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/wendouree-district-results/wendouree-results-distribution,"ADDISON, Juliana",Australian Labor Party - Victorian Branch,50461,42175,2396,44571,88.33,,"ADDISON, Juliana",Australian Labor Party - Victorian Branch,20059,"ADDISON, Juliana",Australian Labor Party - Victorian Branch,21423,"McINTOSH, Samantha",Liberal,14783,6640,False,1364
Werribee,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/werribee-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/werribee-district-results/werribee-results-distribution,"PALLAS, Tim",Australian Labor Party - Victorian Branch,49962,38603,4156,42759,85.58,,"PALLAS, Tim",Australian Labor Party - Victorian Branch,17512,"PALLAS, Tim",Australian Labor Party - Victorian Branch,19912,"SHAW, Mia",Liberal,13483,6429,False,2400
Williamstown,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/williamstown-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/williamstown-district-results/williamstown-results-distribution,"HORNE, Melissa",Australian Labor Party - Victorian Branch,45965,38974,1878,40852,88.88,,"HORNE, Melissa",Australian Labor Party - Victorian Branch,16173,"HORNE, Melissa",Australian Labor Party - Victorian Branch,24726,"KELLANDER, Daria",Liberal,14248,10478,False,8553
Yan Yean,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/yan-yean-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/yan-yean-district-results/yan-yean-results-distribution,"KATHAGE, Lauren",Australian Labor Party - Victorian Branch,47327,39419,2475,41894,88.52,,"KATHAGE, Lauren",Australian Labor Party - Victorian Branch,16328,"KATHAGE, Lauren",Australian Labor Party - Victorian Branch,19771,"WELCH, Richard",Liberal,15059,4712,False,3443
