district,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,40241,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Reason Australia,Reason Australia,37402,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Australian Democrats,Australian Democrats,28693,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Victorian Socialists,Victorian Socialists,21739,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Sustainable Australia Party - Stop Overdevelopment / Corruption,Sustainable Australia Party - Stop Overdevelopment / Corruption,17594,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,"FUSION: Science, Pirate, Secular, Climate Emergency","FUSION: Science, Pirate, Secular, Climate Emergency",13920,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,The Great Australian Party,The Great Australian Party,13648,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Australian Federation Party,Australian Federation Party,12357,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Australian Values Party,Australian Values Party,11809,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Informed Medical Options Party,Informed Medical Options Party,8134,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Socialist Alliance,Socialist Alliance,6841,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Citizens Party,Citizens Party,5307,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Victoria,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-VIC.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-VIC.pdf,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,"HENDERSON, Sarah; WHITE, Linda; McKENZIE, Bridget; STEWART, Jana; THORPE, Lidia; BABET, Ralph",Liberal; Australian Labor Party; The Nationals; Australian Labor Party; The Greens; United Australia Party,6,545935,4339960,3821539,139419,3960958,91.27,32100,0,first,,,Australian Progressives,Australian Progressives,5206,State / territory Senate contest,AU-SEN-VIC,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Liberal National Party of Queensland,Liberal National Party of Queensland,1061638,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Australian Labor Party,Australian Labor Party,744212,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Queensland Greens,Queensland Greens,373460,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,222925,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Legalise Cannabis Australia,Legalise Cannabis Australia,161899,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,UAP,UAP,126343,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Liberal Democrats,Liberal Democrats,75158,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Animal Justice Party,Animal Justice Party,38765,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,32996,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Indigenous - Aboriginal Party of Australia,Indigenous - Aboriginal Party of Australia,32841,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,The Great Australian Party,The Great Australian Party,24262,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Sustainable Australia Party - Stop Overdevelopment / Corruption,Sustainable Australia Party - Stop Overdevelopment / Corruption,19146,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Australian Values Party,Australian Values Party,18194,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Informed Medical Options Party,Informed Medical Options Party,13916,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Australian Democrats,Australian Democrats,11473,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,"FUSION: Science, Pirate, Secular, Climate Emergency","FUSION: Science, Pirate, Secular, Climate Emergency",11079,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Socialist Alliance,Socialist Alliance,10538,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
