district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status,result_note,mandate_awarded
145 Soest,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,229384,189021,1445,190466,83.03369,94511,0,party_vote,,,MERA25,MERA25,45,North Rhine-Westphalia,official,,True
145 Soest,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,229384,189021,1445,190466,83.03369,94511,0,party_vote,,,WerteUnion,WerteUnion,97,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,SPD,SPD,35080,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,CDU,CDU,78259,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,GRÜNE,GRÜNE,10024,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,FDP,FDP,4120,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,AfD,AfD,26087,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,Die Linke,Die Linke,7655,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2773,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,SPD,SPD,26875,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,CDU,CDU,71614,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,GRÜNE,GRÜNE,12025,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,FDP,FDP,6237,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,AfD,AfD,27453,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,Die Linke,Die Linke,8773,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1958,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,Die PARTEI,Die PARTEI,908,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,dieBasis,dieBasis,336,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,Team Todenhöfer,Team Todenhöfer,225,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1144,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,Volt,Volt,785,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,MLPD,MLPD,27,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,PdF,PdF,213,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,183,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,BSW,BSW,5314,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,MERA25,MERA25,28,North Rhine-Westphalia,official,,True
146 Hochsauerlandkreis,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,196716,163998,1008,165006,83.880315,82000,0,party_vote,,,WerteUnion,WerteUnion,86,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,SPD,SPD,40824,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,CDU,CDU,56827,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,GRÜNE,GRÜNE,12486,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,FDP,FDP,5300,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,AfD,AfD,34138,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,Die Linke,Die Linke,10735,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,Die PARTEI,Die PARTEI,2179,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2344,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,Volt,Volt,1288,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,first,,,WerteUnion,WerteUnion,671,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,SPD,SPD,33315,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,CDU,CDU,52767,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,GRÜNE,GRÜNE,14338,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,FDP,FDP,6630,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,AfD,AfD,33907,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,Die Linke,Die Linke,12099,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1910,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,Die PARTEI,Die PARTEI,1004,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,dieBasis,dieBasis,417,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,Team Todenhöfer,Team Todenhöfer,244,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1297,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,Volt,Volt,925,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,MLPD,MLPD,27,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,PdF,PdF,223,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,209,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,BSW,BSW,7526,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,MERA25,MERA25,43,North Rhine-Westphalia,official,,True
147 Siegen-Wittgenstein,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202346,166792,1282,168074,83.062675,83397,0,party_vote,,,WerteUnion,WerteUnion,331,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,SPD,SPD,33640,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,CDU,CDU,68241,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,GRÜNE,GRÜNE,10191,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,FDP,FDP,5650,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,AfD,AfD,32358,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,Die Linke,Die Linke,8231,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2102,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,first,,,EB:Turck,Independent,1519,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,SPD,SPD,26688,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,CDU,CDU,63117,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,GRÜNE,GRÜNE,11716,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,FDP,FDP,6416,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,AfD,AfD,33289,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,Die Linke,Die Linke,8901,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1895,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,Die PARTEI,Die PARTEI,708,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,dieBasis,dieBasis,411,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,Team Todenhöfer,Team Todenhöfer,252,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1001,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,Volt,Volt,591,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,MLPD,MLPD,33,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,PdF,PdF,250,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,218,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,BSW,BSW,6642,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,MERA25,MERA25,46,North Rhine-Westphalia,official,,True
148 Olpe – Märkischer Kreis I,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,198932,161932,1362,163294,82.085336,80967,0,party_vote,,,WerteUnion,WerteUnion,133,North Rhine-Westphalia,official,,True
149 Märkischer Kreis II,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,191152,151800,1242,153042,80.062987,75901,0,first,,,SPD,SPD,34522,North Rhine-Westphalia,official,,True
149 Märkischer Kreis II,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,191152,151800,1242,153042,80.062987,75901,0,first,,,CDU,CDU,58968,North Rhine-Westphalia,official,,True
149 Märkischer Kreis II,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,191152,151800,1242,153042,80.062987,75901,0,first,,,GRÜNE,GRÜNE,9878,North Rhine-Westphalia,official,,True
149 Märkischer Kreis II,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,191152,151800,1242,153042,80.062987,75901,0,first,,,FDP,FDP,4578,North Rhine-Westphalia,official,,True
149 Märkischer Kreis II,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,191152,151800,1242,153042,80.062987,75901,0,first,,,AfD,AfD,31658,North Rhine-Westphalia,official,,True
149 Märkischer Kreis II,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,191152,151800,1242,153042,80.062987,75901,0,first,,,Die Linke,Die Linke,9917,North Rhine-Westphalia,official,,True
