district,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Help End Marijuana Prohibition (HEMP) Party,Help End Marijuana Prohibition (HEMP) Party,50828,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Animal Justice Party,Animal Justice Party,38624,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,37184,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,"Shooters, Fishers and Farmers","Shooters, Fishers and Farmers",29329,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Australian Conservatives,Australian Conservatives,29096,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Labour DLP,Labour DLP,28811,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,24566,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Liberal Democrats,Liberal Democrats,24000,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Rise Up Australia Party,Rise Up Australia Party,22529,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Pirate Party,Pirate Party,13432,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Climate Action! Immigration Action! Accountable Politicians!,Climate Action! Immigration Action! Accountable Politicians!,12333,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Australian Better Families,Australian Better Families,11735,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Independents For Climate Action Now,Independents For Climate Action Now,11536,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Love Australia or Leave,Love Australia or Leave,10099,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Australian Workers Party,Australian Workers Party,9987,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Sustainable Australia,Sustainable Australia,8446,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Involuntary Medication Objectors (Vaccination/Fluoride) Party,Involuntary Medication Objectors (Vaccination/Fluoride) Party,8240,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,The Great Australian Party,The Great Australian Party,5231,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-QLD.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-QLD.pdf,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,"SCARR, Paul; GREEN, Nita; MCDONALD, Susan; ROBERTS, Malcolm; RENNICK, Gerard; WATERS, Larissa",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Pauline Hanson's One Nation; Liberal National Party of Queensland; The Greens,6,414495,3262898,2901464,97908,2999372,91.92,473956,0,first,,,Citizens Electoral Council,Citizens Electoral Council,2003,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Liberal,Liberal,413957,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Australian Labor Party,Australian Labor Party,332399,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,The Greens,The Greens,119470,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,53314,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,United Australia Party,United Australia Party,33191,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Centre Alliance,Centre Alliance,28416,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Help End Marijuana Prohibition (HEMP) Party,Help End Marijuana Prohibition (HEMP) Party,23265,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Animal Justice Party,Animal Justice Party,20445,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Australian Conservatives,Australian Conservatives,16145,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,The Great Australian Party,The Great Australian Party,12698,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,"Shooters, Fishers and Farmers","Shooters, Fishers and Farmers",12003,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
