district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,National Party,National Party,21277,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,New Conservatives,New Conservatives,66,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,NewZeal,NewZeal,22,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,New Zealand First Party,New Zealand First Party,3146,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,552,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,Women's Rights Party,Women's Rights Party,229,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,381,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,The Opportunities Party,The Opportunities Party,508,General,cancelled
Port Waikato,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-39.html,Electorate vote cancelled,Cancelled,0,0,0,0,0,0,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,29,General,cancelled
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Robert Ballantyne,New Zealand First Party,2159,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Michael Clarkson,Rock the Vote NZ,170,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Barbara Gilchrist,Green Party,1784,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Jo Luxton,Labour Party,11946,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,James Meager,National Party,22792,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Wayne Shearer,New Zealand Loyal,755,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Karl Thomas,New Conservatives,310,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,first,,,Dolf van Amersfoort,New Nation Party,92,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Robert Ballantyne,New Zealand First Party,2159,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Michael Clarkson,Rock the Vote NZ,170,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Barbara Gilchrist,Green Party,1784,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Jo Luxton,Labour Party,11946,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,James Meager,National Party,22792,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Wayne Shearer,New Zealand Loyal,755,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Karl Thomas,New Conservatives,310,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,1,final,,,Dolf van Amersfoort,New Nation Party,92,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,ACT New Zealand,ACT New Zealand,4082,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,62,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,DemocracyNZ,DemocracyNZ,211,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Freedoms NZ,Freedoms NZ,123,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,68,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Green Party,Green Party,2351,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Labour Party,Labour Party,10660,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,New Nation Party,New Nation Party,75,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,National Party,National Party,18167,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,New Conservatives,New Conservatives,148,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,NewZeal,NewZeal,55,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,New Zealand First Party,New Zealand First Party,3010,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,586,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Women's Rights Party,Women's Rights Party,148,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,156,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,The Opportunities Party,The Opportunities Party,522,General,official
Rangitata,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-40.html,James Meager,National Party,0,40008,419,40427,0,20005,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,37,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,first,,,Zulfiqar Butt,Labour Party,9160,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,first,,,Bernard Long,Green Party,5914,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,first,,,Andrew Hoggard,ACT New Zealand,3153,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,first,,,Suze Redmayne,National Party,18945,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,first,,,Helma Vermeulen,New Zealand First Party,3167,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,1,final,,,Zulfiqar Butt,Labour Party,9160,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,1,final,,,Bernard Long,Green Party,5914,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,1,final,,,Andrew Hoggard,ACT New Zealand,3153,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,1,final,,,Suze Redmayne,National Party,18945,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,1,final,,,Helma Vermeulen,New Zealand First Party,3167,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,ACT New Zealand,ACT New Zealand,5655,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,82,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,DemocracyNZ,DemocracyNZ,206,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Freedoms NZ,Freedoms NZ,142,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,97,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Green Party,Green Party,3061,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Labour Party,Labour Party,8993,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,New Nation Party,New Nation Party,30,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,National Party,National Party,17018,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,New Conservatives,New Conservatives,73,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,NewZeal,NewZeal,24,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,New Zealand First Party,New Zealand First Party,3768,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,622,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Women's Rights Party,Women's Rights Party,260,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,577,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,The Opportunities Party,The Opportunities Party,630,General,official
Rangitīkei,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-41.html,Suze Redmayne,National Party,0,40339,550,40889,0,20170,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,35,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,first,,,Emma Chatterton,National Party,13485,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,first,,,Chris Hipkins,Labour Party,22344,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,first,,,Michael Hurle,ACT New Zealand,1261,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,first,,,Chris Norton,Green Party,2794,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,first,,,Tony Pitiroi,NewZeal,899,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,first,,,Heker Robertson,Vision New Zealand,409,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,1,final,,,Emma Chatterton,National Party,13485,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,1,final,,,Chris Hipkins,Labour Party,22344,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,1,final,,,Michael Hurle,ACT New Zealand,1261,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,1,final,,,Chris Norton,Green Party,2794,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,1,final,,,Tony Pitiroi,NewZeal,899,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,1,final,,,Heker Robertson,Vision New Zealand,409,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,ACT New Zealand,ACT New Zealand,2476,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,96,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,DemocracyNZ,DemocracyNZ,177,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,Freedoms NZ,Freedoms NZ,55,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,147,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,Green Party,Green Party,5068,General,official
Remutaka,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-42.html,Chris Hipkins,Labour Party,0,41192,504,41696,0,20597,0,party_vote,,,Labour Party,Labour Party,16000,General,official
