district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Narre Warren South,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultnarrewarrensouthdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionnarrewarrensouthdistrict.html,"GRALEY, Judith",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,52340,45892,3101,48993,93.61,,"GRALEY, Judith",ALP,22007,"GRALEY, Judith",ALP,23063,"ROWE, Gary",Liberal,18847,4216,False,1056
Nepean,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultnepeandistrict.html,,"DIXON, Martin",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,39050,34648,1494,36142,92.55,,"DIXON, Martin",Liberal,20700,"DIXON, Martin",Liberal,22288,"LANNAN, John",ALP,12370,9918,False,1588
Niddrie,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultniddriedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionniddriedistrict.html,"HULLS, Rob",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36805,31597,2865,34462,93.63,,"HULLS, Rob",ALP,14435,"HULLS, Rob",ALP,15929,"BAUCH, Joh",Liberal,12703,3226,False,1494
Northcote,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultnorthcotedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionnorthcotedistrict.html,"RICHARDSON, Fiona",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40423,35422,1567,36989,91.5,,"RICHARDSON, Fiona",ALP,15917,"RICHARDSON, Fiona",ALP,21476,"MARTINELLI, Anne",Greens,13946,7530,False,5559
Oakleigh,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultoakleighdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionoakleighdistrict.html,"BARKER, Ann",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,35602,31457,1444,32901,92.41,,"BARKER, Ann",ALP,12888,"BARKER, Ann",ALP,17210,"ZOGRAPHOS, Theo",Liberal,14247,2963,False,4322
Pascoe Vale,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultpascoevaledistrict.html,,"CAMPBELL, Christine",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40763,34980,2227,37207,91.28,,"CAMPBELL, Christine",ALP,18795,"CAMPBELL, Christine",ALP,23738,"TOMISICH, Claude",Liberal,11272,12466,False,4943
Polwarth,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultpolwarthdistrict.html,,"MULDER, Terry",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,42079,38409,1539,39948,94.94,,"MULDER, Terry",Liberal,21245,"MULDER, Terry",Liberal,24351,"CROOK, Brian",ALP,14127,10224,False,3106
Prahran,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultprahrandistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionprahrandistrict.html,"NEWTON-BROWN, Clem",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,39257,33776,1128,34904,88.91,,"NEWTON-BROWN, Clem",Liberal,16197,"NEWTON-BROWN, Clem",Liberal,18333,"LUPTON, Tony",ALP,15443,2890,False,2136
Preston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultprestondistrict.html,,"SCOTT, Robin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38662,33051,2219,35270,91.23,,"SCOTT, Robin",ALP,17400,"SCOTT, Robin",ALP,23250,"McGARVIE, Adin",Liberal,9783,13467,False,5850
Richmond,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultrichmonddistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionrichmonddistrict.html,"WYNNE, Richard",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,42025,35766,1348,37121,88.33,,"WYNNE, Richard",ALP,13325,"WYNNE, Richard",ALP,20114,"MALTZAHN, Kathleen",Greens,15652,4462,False,6789
Ripon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultripondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionripondistrict.html,"HELPER, Joe",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,37619,33686,1640,35326,93.9,,"HELPER, Joe",ALP,14169,"HELPER, Joe",ALP,17755,"DUNN, Vic",Liberal,15931,1824,False,3586
Rodney,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultrodneydistrict.html,,"WELLER, Paul",NATIONAL PARTY OF AUSTRALIA - VICTORIA,36437,32731,1509,34240,93.97,,"WELLER, Paul",Nationals,20524,"WELLER, Paul",Nationals,24947,"LANGFORD, Vanessa",ALP,7809,17138,False,4423
Sandringham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsandringhamdistrict.html,,"THOMPSON, Murray",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37827,33995,1314,35309,93.34,,"THOMPSON, Murray",Liberal,20704,"THOMPSON, Murray",Liberal,22417,"NYAGUY, Robbie",ALP,11584,10833,False,1713
Scoresby,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultscoresbydistrict.html,,"WELLS, Kim",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,39121,35132,1627,36759,93.96,,"WELLS, Kim",Liberal,20745,"WELLS, Kim",Liberal,22529,"NIGHTINGALE, Garry",ALP,12598,9931,False,1784
Seymour,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultseymourdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionseymourdistrict.html,"McLEISH, Cindy",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,41103,36462,1955,38417,93.47,,"McLEISH, Cindy",Liberal,12992,"McLEISH, Cindy",Liberal,18680,"HARDMAN, Ben",ALP,17782,898,False,5688
Shepparton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsheppartondistrict.html,,"POWELL, Jeanette",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38136,33270,1955,35225,92.37,,"POWELL, Jeanette",Nationals,17609,"POWELL, Jeanette",Nationals,25376,"FULLARTON, Anthony",ALP,8027,17349,False,7767
South Barwon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsouthbarwondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionsouthbarwondistrict.html,"KATOS, Andrew",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,48309,43837,1955,45792,94.79,,"KATOS, Andrew",Liberal,20133,"KATOS, Andrew",Liberal,22327,"CRUTCHFIELD, Michael",ALP,16624,5703,False,2194
South-West Coast,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultsouth-westcoastdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionsouth-westcoastdistrict.html,"NAPTHINE, Denis",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,43344,39196,1644,40840,94.22,,"NAPTHINE, Denis",Liberal,19316,"NAPTHINE, Denis",Liberal,19659,"HERBERTSON, John",ALP,9812,9847,False,343
Swan Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultswanhilldistrict.html,,"WALSH, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,33073,29433,1441,30874,93.35,,"WALSH, Peter",Nationals,22086,"WALSH, Peter",Nationals,23343,"GARRICK, Sharon",ALP,6081,17262,False,1257
Tarneit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulttarneitdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributiontarneitdistrict.html,"PALLAS, Tim",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,47784,41809,2492,44303,92.72,,"PALLAS, Tim",ALP,20520,"PALLAS, Tim",ALP,21083,"GOODFELLOW, Glenn",Liberal,13662,7421,False,563
Thomastown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultthomastowndistrict.html,,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36853,31309,2716,34025,92.33,,"HALFPENNY, Bronwyn",ALP,19190,"HALFPENNY, Bronwyn",ALP,22025,"BURGE, Michael",Liberal,9356,12669,False,2835
Warrandyte,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultwarrandytedistrict.html,,"SMITH, Ryan",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,41472,37843,1448,39291,94.74,,"SMITH, Ryan",Liberal,22150,"SMITH, Ryan",Liberal,24176,"HOPPER, Meghan",ALP,13675,10501,False,2026
Williamstown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultwilliamstowndistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionwilliamstowndistrict.html,"NOONAN, Wade",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38966,33922,1965,35887,92.1,,"NOONAN, Wade",ALP,15859,"NOONAN, Wade",ALP,20969,"McCONNELL, David",Liberal,12953,8016,False,5110
Yan Yean,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultyanyeandistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionyanyeandistrict.html,"GREEN, Danielle",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,54134,48930,2527,51457,95.05,,"GREEN, Danielle",ALP,20990,"GREEN, Danielle",ALP,26472,"GANGE, Jack",Liberal,22458,4014,False,5482
Yuroke,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultyurokedistrict.html,,"BEATTIE, Liz",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,48425,42626,2876,45502,93.96,,"BEATTIE, Liz",ALP,23537,"BEATTIE, Liz",ALP,27841,"CUTLER, Philip",Liberal,14802,13039,False,4304
