district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Moderates,Moderates,1223,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Liberal Alliance,Liberal Alliance,1095,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Conservatives,Conservatives,937,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Venstre,Venstre,647,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Denmark Democrats,Denmark Democrats,444,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Citizens' Party,Citizens' Party,367,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,24338,18156,251,18407,75.63,9079,0,first,,,Alternative,Alternative,339,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Social Democrats,Social Democrats,1859,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Conservatives,Conservatives,1659,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Moderates,Moderates,1230,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Liberal Alliance,Liberal Alliance,898,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Danish People's Party,Danish People's Party,884,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,SF,SF,744,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Venstre,Venstre,557,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Social Liberals,Social Liberals,486,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Red-Green Alliance,Red-Green Alliance,329,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Alternative,Alternative,199,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Denmark Democrats,Denmark Democrats,142,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Citizens' Party,Citizens' Party,104,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10391,9114,63,9177,88.32,4558,0,first,,,Independent,Independent,23,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Conservatives,Conservatives,9119,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Moderates,Moderates,6168,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Liberal Alliance,Liberal Alliance,5987,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Social Democrats,Social Democrats,5073,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Venstre,Venstre,5067,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Social Liberals,Social Liberals,4482,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,SF,SF,3053,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Danish People's Party,Danish People's Party,2507,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Red-Green Alliance,Red-Green Alliance,1940,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Alternative,Alternative,1473,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Citizens' Party,Citizens' Party,359,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Conservatives,Conservatives,51327,45555,329,45884,89.4,22778,0,first,,,Denmark Democrats,Denmark Democrats,327,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Social Democrats,Social Democrats,8232,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,SF,SF,5567,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Social Liberals,Social Liberals,3784,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Danish People's Party,Danish People's Party,3459,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Red-Green Alliance,Red-Green Alliance,3405,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Moderates,Moderates,3245,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Conservatives,Conservatives,2795,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Liberal Alliance,Liberal Alliance,2645,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Venstre,Venstre,2049,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Alternative,Alternative,1190,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Denmark Democrats,Denmark Democrats,548,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gladsaxe,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,45500,37401,484,37885,83.26,18701,0,first,,,Citizens' Party,Citizens' Party,482,Denmark,DK_159,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Glostrup,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,16564,13098,240,13338,80.52,6550,0,first,,,Social Democrats,Social Democrats,3364,Denmark,DK_161,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Glostrup,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,16564,13098,240,13338,80.52,6550,0,first,,,Danish People's Party,Danish People's Party,1993,Denmark,DK_161,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Glostrup,https://www.dst.dk/valg/Valg2546527/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,16564,13098,240,13338,80.52,6550,0,first,,,SF,SF,1467,Denmark,DK_161,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
