district,district_url,distribution_url,elected_member,elected_party,elected_members,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,0,first,,,"FLANNERY, Francis",Independent,Excluded,False,,379
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,0,first,,,"SPILIOPOULOS, George",Independent,Excluded,False,,252
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"WINTER, Dean",Australian Labor Party,Elected 3,True,3,12891
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"O'BYRNE, David",Australian Labor Party,Elected 4,True,4,12600
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"STREET, Nic",Liberal Party,Elected 5,True,5,11548
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"PETRUSMA, Jacquie",Liberal Party,Elected 1,True,1,11544
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"WOODRUFF, Rosalie",Tasmanian Greens,Elected 2,True,2,11544
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"ENDERS, Bec",Liberal Party,,False,,7379
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"STANDEN, Alison",Australian Labor Party,Excluded,False,,60
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"BROADBY, Shane","Shooters, Fishers, Farmers TAS",Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"BRUMBY, Amy",Australian Labor Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"BYFIELD, Rebecca","Shooters, Fishers, Farmers TAS",Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"CAIRNS, Robert","Shooters, Fishers, Farmers TAS",Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"CANGELOSI, Fabiano",Australian Labor Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"CORDOVER, Gideon",Tasmanian Greens,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"DARKO, Kit",Tasmanian Greens,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"FLANNERY, Francis",Independent,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"HARRISON, Phoenix",Tasmanian Greens,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"SPILIOPOULOS, George",Independent,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"TANNER, Mark",Animal Justice Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"THORPE, Toby",Australian Labor Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"VERRIER, Bridget",Tasmanian Greens,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"WALKER, James",Liberal Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/franklin/dist-franklin-m.html,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party,"PETRUSMA, Jacquie; WOODRUFF, Rosalie; WINTER, Dean; O'BYRNE, David; STREET, Nic",5,11544,78130,69258,3031,72289,92.52,4165,40,final,,,"YOUNG, Dean",Liberal Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"WHITE, Rebecca",Australian Labor Party,Elected 1,True,1,16338
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"BARNETT, Guy",Liberal Party,Elected 2,True,2,14821
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"SHELTON, Mark",Liberal Party,Elected 3,True,3,8613
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"TUCKER, John",Liberal Party,Elected 5,True,5,4619
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"DI FALCO, Carlo","Shooters, Fishers, Farmers TAS",Excluded,False,,3175
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"CAMERON, Stephanie",Liberal Party,Excluded,False,,3168
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"JOHNSTONE, Liz",Tasmanian Greens,,False,,2883
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"BUTLER, Jen",Australian Labor Party,Elected 4,True,4,2635
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"DERKSEN, Justin",Liberal Party,Excluded,False,,2622
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"BOWER, Susie",Liberal Party,Excluded,False,,2517
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"LAMBERT, Janet",Australian Labor Party,Excluded,False,,2278
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"MORRIS, Tim",Tasmanian Greens,Excluded,False,,1502
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"MCLAY, Sharon",Animal Justice Party,Excluded,False,,1411
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"BATT, Edwin",Australian Labor Party,Excluded,False,,1141
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"PIERCE, Jill",Tasmanian Greens,Excluded,False,,737
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"GAFFNEY, Gerard",Australian Labor Party,Excluded,False,,721
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"LANE, George",Independent,Excluded,False,,674
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"SHAPCOTT, Isabel",Tasmanian Greens,Excluded,False,,660
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,0,first,,,"MILLAR, Glenn",Tasmanian Greens,Excluded,False,,511
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"TUCKER, John",Liberal Party,Elected 5,True,5,13405
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"BARNETT, Guy",Liberal Party,Elected 2,True,2,11838
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"BUTLER, Jen",Australian Labor Party,Elected 4,True,4,11838
