district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,unreturned_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Kuala Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Raja Bahrin,PAS,94406,81053,845,224,82122,86.99,40527,0,first,,,Maimun Binti Yusuf,BEBAS,182,Terengganu,P.036,official
Kuala Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Raja Bahrin,PAS,94406,81053,845,224,82122,86.99,40527,1,final,,,Raja Bahrin,PAS,45828,Terengganu,P.036,official
Kuala Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Raja Bahrin,PAS,94406,81053,845,224,82122,86.99,40527,1,final,,,Mohd Zubir Bin Embong,BN,35043,Terengganu,P.036,official
Kuala Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Raja Bahrin,PAS,94406,81053,845,224,82122,86.99,40527,1,final,,,Maimun Binti Yusuf,BEBAS,182,Terengganu,P.036,official
Marang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Abdul Hadi Bin Awang,PAS,90795,80844,805,180,81829,90.13,40423,0,first,,,Abdul Hadi Bin Awang,PAS,42984,Terengganu,P.037,official
Marang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Abdul Hadi Bin Awang,PAS,90795,80844,805,180,81829,90.13,40423,0,first,,,Yahya Bin Khatib Mohamad,BN,37860,Terengganu,P.037,official
Marang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Abdul Hadi Bin Awang,PAS,90795,80844,805,180,81829,90.13,40423,1,final,,,Abdul Hadi Bin Awang,PAS,42984,Terengganu,P.037,official
Marang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Abdul Hadi Bin Awang,PAS,90795,80844,805,180,81829,90.13,40423,1,final,,,Yahya Bin Khatib Mohamad,BN,37860,Terengganu,P.037,official
Hulu Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Jailani Johari,BN,63543,55667,823,144,56634,89.13,27834,0,first,,,Jailani Johari,BN,31940,Terengganu,P.038,official
Hulu Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Jailani Johari,BN,63543,55667,823,144,56634,89.13,27834,0,first,,,Kamaruzaman Bin Abdullah,PAS,23727,Terengganu,P.038,official
Hulu Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Jailani Johari,BN,63543,55667,823,144,56634,89.13,27834,1,final,,,Jailani Johari,BN,31940,Terengganu,P.038,official
Hulu Terengganu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Jailani Johari,BN,63543,55667,823,144,56634,89.13,27834,1,final,,,Kamaruzaman Bin Abdullah,PAS,23727,Terengganu,P.038,official
Dungun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Wan Hassan Mohd Ramli,PAS,78174,67138,909,157,68204,87.25,33570,0,first,,,Wan Hassan Mohd Ramli,PAS,35348,Terengganu,P.039,official
Dungun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Wan Hassan Mohd Ramli,PAS,78174,67138,909,157,68204,87.25,33570,0,first,,,Rosli Mat Hassan,BN,31406,Terengganu,P.039,official
Dungun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Wan Hassan Mohd Ramli,PAS,78174,67138,909,157,68204,87.25,33570,0,first,,,Mazlan Bin Harun,BEBAS,384,Terengganu,P.039,official
Dungun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Wan Hassan Mohd Ramli,PAS,78174,67138,909,157,68204,87.25,33570,1,final,,,Wan Hassan Mohd Ramli,PAS,35348,Terengganu,P.039,official
Dungun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Wan Hassan Mohd Ramli,PAS,78174,67138,909,157,68204,87.25,33570,1,final,,,Rosli Mat Hassan,BN,31406,Terengganu,P.039,official
Dungun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Wan Hassan Mohd Ramli,PAS,78174,67138,909,157,68204,87.25,33570,1,final,,,Mazlan Bin Harun,BEBAS,384,Terengganu,P.039,official
Kemaman,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ahmad Shabery Cheek,BN,91942,78744,1227,197,80168,87.19,39373,0,first,,,Ahmad Shabery Cheek,BN,45525,Terengganu,P.040,official
Kemaman,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ahmad Shabery Cheek,BN,91942,78744,1227,197,80168,87.19,39373,0,first,,,Kamarudin Chik,PKR,33219,Terengganu,P.040,official
Kemaman,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ahmad Shabery Cheek,BN,91942,78744,1227,197,80168,87.19,39373,1,final,,,Ahmad Shabery Cheek,BN,45525,Terengganu,P.040,official
Kemaman,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ahmad Shabery Cheek,BN,91942,78744,1227,197,80168,87.19,39373,1,final,,,Kamarudin Chik,PKR,33219,Terengganu,P.040,official
Kepala Batas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Reezal Merican B Naina Merican,BN,51635,46080,585,75,46740,90.52,23041,0,first,,,Reezal Merican B Naina Merican,BN,25128,Pulau Pinang,P.041,official
Kepala Batas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Reezal Merican B Naina Merican,BN,51635,46080,585,75,46740,90.52,23041,0,first,,,Afnan Hamimi B. Taib Azamudden,PAS,20952,Pulau Pinang,P.041,official
Kepala Batas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Reezal Merican B Naina Merican,BN,51635,46080,585,75,46740,90.52,23041,1,final,,,Reezal Merican B Naina Merican,BN,25128,Pulau Pinang,P.041,official
Kepala Batas,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Reezal Merican B Naina Merican,BN,51635,46080,585,75,46740,90.52,23041,1,final,,,Afnan Hamimi B. Taib Azamudden,PAS,20952,Pulau Pinang,P.041,official
Tasek Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Shabudin Yahaya,BN,54042,47334,675,112,48121,89.04,23668,0,first,,,Shabudin Yahaya,BN,24393,Pulau Pinang,P.042,official
Tasek Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Shabudin Yahaya,BN,54042,47334,675,112,48121,89.04,23668,0,first,,,Abdul Rahman Maidin,PAS,21351,Pulau Pinang,P.042,official
Tasek Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Shabudin Yahaya,BN,54042,47334,675,112,48121,89.04,23668,0,first,,,Mohd Shariff Bin Omar,BEBAS,1590,Pulau Pinang,P.042,official
Tasek Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Shabudin Yahaya,BN,54042,47334,675,112,48121,89.04,23668,1,final,,,Shabudin Yahaya,BN,24393,Pulau Pinang,P.042,official
Tasek Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Shabudin Yahaya,BN,54042,47334,675,112,48121,89.04,23668,1,final,,,Abdul Rahman Maidin,PAS,21351,Pulau Pinang,P.042,official
Tasek Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Shabudin Yahaya,BN,54042,47334,675,112,48121,89.04,23668,1,final,,,Mohd Shariff Bin Omar,BEBAS,1590,Pulau Pinang,P.042,official
Bagan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Lim Guan Eng,DAP,68503,59101,634,57,59792,87.28,29551,0,first,,,Lim Guan Eng,DAP,46466,Pulau Pinang,P.043,official
Bagan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Lim Guan Eng,DAP,68503,59101,634,57,59792,87.28,29551,0,first,,,David Chua Teik Siang,BN,12307,Pulau Pinang,P.043,official
Bagan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Lim Guan Eng,DAP,68503,59101,634,57,59792,87.28,29551,0,first,,,Lim Kim Chu,PCM,328,Pulau Pinang,P.043,official
Bagan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Lim Guan Eng,DAP,68503,59101,634,57,59792,87.28,29551,1,final,,,Lim Guan Eng,DAP,46466,Pulau Pinang,P.043,official
Bagan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Lim Guan Eng,DAP,68503,59101,634,57,59792,87.28,29551,1,final,,,David Chua Teik Siang,BN,12307,Pulau Pinang,P.043,official
Bagan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Lim Guan Eng,DAP,68503,59101,634,57,59792,87.28,29551,1,final,,,Lim Kim Chu,PCM,328,Pulau Pinang,P.043,official
Permatang Pauh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Anwar Ibrahim,PKR,71699,62660,672,143,63475,88.53,31331,0,first,,,Anwar Ibrahim,PKR,37090,Pulau Pinang,P.044,official
Permatang Pauh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Anwar Ibrahim,PKR,71699,62660,672,143,63475,88.53,31331,0,first,,,Mazlan Ismail,BN,25369,Pulau Pinang,P.044,official
Permatang Pauh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Anwar Ibrahim,PKR,71699,62660,672,143,63475,88.53,31331,0,first,,,Zawawi,BEBAS,201,Pulau Pinang,P.044,official
Permatang Pauh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Anwar Ibrahim,PKR,71699,62660,672,143,63475,88.53,31331,1,final,,,Anwar Ibrahim,PKR,37090,Pulau Pinang,P.044,official
Permatang Pauh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Anwar Ibrahim,PKR,71699,62660,672,143,63475,88.53,31331,1,final,,,Mazlan Ismail,BN,25369,Pulau Pinang,P.044,official
Permatang Pauh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Anwar Ibrahim,PKR,71699,62660,672,143,63475,88.53,31331,1,final,,,Zawawi,BEBAS,201,Pulau Pinang,P.044,official
Bukit Mertajam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Sim Chee Keong,DAP,78996,68691,712,185,69588,88.09,34346,0,first,,,Sim Chee Keong,DAP,55877,Pulau Pinang,P.045,official
Bukit Mertajam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Sim Chee Keong,DAP,78996,68691,712,185,69588,88.09,34346,0,first,,,Gui Guat Lye,BN,12814,Pulau Pinang,P.045,official
Bukit Mertajam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Sim Chee Keong,DAP,78996,68691,712,185,69588,88.09,34346,1,final,,,Sim Chee Keong,DAP,55877,Pulau Pinang,P.045,official
Bukit Mertajam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Sim Chee Keong,DAP,78996,68691,712,185,69588,88.09,34346,1,final,,,Gui Guat Lye,BN,12814,Pulau Pinang,P.045,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,0,first,,,Kasthuriraani Patto,DAP,36636,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,0,first,,,Gobalakrishnan A/L Narayanasamy,BN,10674,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,0,first,,,Huan Cheng Guan @ Huan,PCM,1801,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,0,first,,,Mohan Apparoo,BEBAS,305,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,1,final,,,Kasthuriraani Patto,DAP,36636,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,1,final,,,Gobalakrishnan A/L Narayanasamy,BN,10674,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,1,final,,,Huan Cheng Guan @ Huan,PCM,1801,Pulau Pinang,P.046,official
Batu Kawan,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Kasthuriraani Patto,DAP,57500,49416,723,69,50208,87.32,24709,1,final,,,Mohan Apparoo,BEBAS,305,Pulau Pinang,P.046,official
Nibong Tebal,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Mansor Othman,PKR,59345,51705,833,61,52599,88.63,25853,0,first,,,Mansor Othman,PKR,30003,Pulau Pinang,P.047,official
Nibong Tebal,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Mansor Othman,PKR,59345,51705,833,61,52599,88.63,25853,0,first,,,Zainal Abidin Osman,BN,21405,Pulau Pinang,P.047,official
Nibong Tebal,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Mansor Othman,PKR,59345,51705,833,61,52599,88.63,25853,0,first,,,Teng Kok Pheng,BEBAS,297,Pulau Pinang,P.047,official
Nibong Tebal,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Mansor Othman,PKR,59345,51705,833,61,52599,88.63,25853,1,final,,,Mansor Othman,PKR,30003,Pulau Pinang,P.047,official
Nibong Tebal,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Mansor Othman,PKR,59345,51705,833,61,52599,88.63,25853,1,final,,,Zainal Abidin Osman,BN,21405,Pulau Pinang,P.047,official
Nibong Tebal,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Mansor Othman,PKR,59345,51705,833,61,52599,88.63,25853,1,final,,,Teng Kok Pheng,BEBAS,297,Pulau Pinang,P.047,official
Bukit Bendera,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Zairil Khir Johari,DAP,71085,58404,615,99,59118,83.17,29203,0,first,,,Zairil Khir Johari,DAP,45591,Pulau Pinang,P.048,official
Bukit Bendera,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Zairil Khir Johari,DAP,71085,58404,615,99,59118,83.17,29203,0,first,,,Teh Leong Meng,BN,12813,Pulau Pinang,P.048,official
Bukit Bendera,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Zairil Khir Johari,DAP,71085,58404,615,99,59118,83.17,29203,1,final,,,Zairil Khir Johari,DAP,45591,Pulau Pinang,P.048,official
Bukit Bendera,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Zairil Khir Johari,DAP,71085,58404,615,99,59118,83.17,29203,1,final,,,Teh Leong Meng,BN,12813,Pulau Pinang,P.048,official
Tanjong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ng Wei Aik,DAP,51487,42375,495,33,42903,83.33,21188,0,first,,,Ng Wei Aik,DAP,35510,Pulau Pinang,P.049,official
Tanjong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ng Wei Aik,DAP,51487,42375,495,33,42903,83.33,21188,0,first,,,Ng Song Kheng,BN,6865,Pulau Pinang,P.049,official
Tanjong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ng Wei Aik,DAP,51487,42375,495,33,42903,83.33,21188,1,final,,,Ng Wei Aik,DAP,35510,Pulau Pinang,P.049,official
Tanjong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ng Wei Aik,DAP,51487,42375,495,33,42903,83.33,21188,1,final,,,Ng Song Kheng,BN,6865,Pulau Pinang,P.049,official
Jelutong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ooi Chuan Aun,DAP,71247,60672,769,274,61715,86.62,30337,0,first,,,Ooi Chuan Aun,DAP,43211,Pulau Pinang,P.050,official
Jelutong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ooi Chuan Aun,DAP,71247,60672,769,274,61715,86.62,30337,0,first,,,Ng Fook On,BN,17461,Pulau Pinang,P.050,official
Jelutong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ooi Chuan Aun,DAP,71247,60672,769,274,61715,86.62,30337,1,final,,,Ooi Chuan Aun,DAP,43211,Pulau Pinang,P.050,official
Jelutong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Ooi Chuan Aun,DAP,71247,60672,769,274,61715,86.62,30337,1,final,,,Ng Fook On,BN,17461,Pulau Pinang,P.050,official
Bukit Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Karpal Singh,DAP,81897,69900,654,129,70683,86.31,34951,0,first,,,Karpal Singh,DAP,56303,Pulau Pinang,P.051,official
Bukit Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Karpal Singh,DAP,81897,69900,654,129,70683,86.31,34951,0,first,,,Teh Beng Yeam,BN,13597,Pulau Pinang,P.051,official
Bukit Gelugor,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2013,Karpal Singh,DAP,81897,69900,654,129,70683,86.31,34951,1,final,,,Karpal Singh,DAP,56303,Pulau Pinang,P.051,official
